Day,Price
1,99.98311425472916
2,100.43991373004275
3,101.5670031738613
4,100.11617506951994
5,100.74319477273148
6,101.49666905689996
7,99.40681115605054
8,102.79331977748797
9,101.72167541346616
10,101.17713562839577
11,102.51995402597144
12,101.50117889006171
13,99.84898061672749
14,100.27490762961384
15,100.9225679903191
16,102.62835044541684
17,101.48953165262968
18,105.03899313700985
19,105.24592226210285
20,104.03738458308266
21,102.93453146444979
22,100.23910623728888
23,99.25023900458328
24,100.67681211647786
25,98.73060115605524
26,97.92045579559827
27,97.02871741246038
28,98.80925437127195
29,98.73700437450867
30,97.15802134467887
31,95.39182459622161
32,97.04993799103573
33,95.39642450077973
34,95.42773777757624
35,95.5612041994872
36,94.54047972249545
37,95.12877564833059
38,95.87902938557228
39,97.6735380870148
40,98.08975517906994
41,97.71604767464578
42,99.07638706538997
43,99.1118407468496
44,98.80763753090044
45,99.53685520464578
46,99.06467187712543
47,98.22856028272055
48,96.62731056056823
49,95.30955248713369
50,96.02656957636106
51,94.24788079445605
52,94.26165446890047
53,94.4361150303473
54,96.10411750422294
55,96.07944841144304
56,96.15583162644609
57,96.40140215435014
58,96.09052782439258
59,99.98616995977882
60,100.64064057277722
61,101.3419876822905
62,100.4242729945314
63,101.79174715096231
64,103.86620349634033
65,103.70411028159171
66,102.89877825745961
67,103.53453315228542
68,104.21354911412834
69,102.78648123212763
70,103.19114473059248
71,104.93354418779937
72,105.7102381611661
73,105.57349915303949
74,104.58832689518299
75,105.94039616861373
76,107.30627731773605
77,107.12395059700725
78,105.95610070838786
79,108.60826215473405
80,108.13594893158638
81,108.16516175768793
82,107.04724702469699
83,107.90103046133729
84,105.3087834384415
85,104.91629301021136
86,104.10049624623204
87,104.38901468474755
88,105.33335622938483
89,105.92974903310898
90,105.97514135909387
91,108.11431420800648
92,107.57035206439868
93,108.06694713739063
94,108.25416147020931
95,109.4800680444316
96,110.43052337320523
97,109.40593664097426
98,109.65948378505517
99,111.81275903866423
100,113.72043273784716
101,113.12303558281846
102,113.95260514252341
103,114.82249286828602
104,116.95414643026227
105,117.80572066384696
106,116.24686555225213
107,117.25263599952912
108,116.2635065051975
109,114.91986361483724
110,115.94309024412246
111,116.91957031758096
112,116.39691813718183
113,115.00376295685247
114,116.82700572452919
115,116.56285105628918
116,116.21032418096866
117,115.10825613615857
118,118.15438080860554
119,117.65980581230278
120,114.26849739741397
121,115.93015262922847
122,114.78800241908176
123,115.96600155354695
124,116.88722076340905
125,118.72695642276553
126,120.47117783134496
127,122.10015242783591
128,120.09815783620682
129,119.17276276381705
130,121.6497043155728
131,121.66999664409818
132,120.72834189735987
133,122.26245613506421
134,122.9386387434335
135,124.66132939904028
136,124.56532668727887
137,126.3176669195757
138,126.4433006016774
139,127.53407070806394
140,122.26555001248248
141,120.62067057809648
142,124.06204952336797
143,125.90303734134196
144,127.47903200556317
145,126.37550953894707
146,123.91007401302612
147,123.29126308765726
148,121.92098315068331
149,120.50241232644447
150,120.76895381202844
151,123.09634598427783
152,122.39656997257843
153,123.87437637686382
154,123.77482492565667
155,123.63801235336997
156,121.55994733789446
157,122.00781176540448
158,121.93343720364818
159,121.01544765327893
160,120.26691375446018
161,121.21524204286433
162,119.73807074926037
163,120.16625064330155
164,121.10364764169591
165,120.72284541175213
166,122.06617017244169
167,121.47014524778587
168,120.62196059473709
169,121.51179987047023
170,119.19159512944749
171,117.15713168963354
172,116.58711593409504
173,118.9971834729304
174,120.32713083491079
175,119.24534232457538
176,118.69040087347067
177,119.81658698509074
178,118.13922243269613
179,117.09514321939973
180,116.90337727162425
181,116.57151919718879
182,115.55536765679746
183,115.23013815493883
184,116.55371077269945
185,114.68470404786775
186,116.27374374468656
187,114.77658291854853
188,117.1651423192879
189,114.63993837130153
190,115.18762134117267
191,117.09460346421653
192,116.40817363960933
193,118.75297517410104
194,123.88514774449175
195,121.5503335620861
196,120.59747785129242
197,119.90164856365469
198,119.4196127416641
199,120.10010737151597
200,121.18133726858166
201,120.2082530312469
202,121.89063628913789
203,123.78534494038236
204,124.19920799626908
205,121.33082108764633
206,118.23178092096475
207,118.80050216563734
208,118.16727228204223
209,115.09889806688666
210,114.7054069100112
211,113.11637634375923
212,112.27216386807925
213,112.27392064868401
214,112.55622274474818
215,109.35987422152276
216,109.14552666361408
217,108.36184253598437
218,108.7505764248797
219,108.90481174664491
220,107.0318574563961
221,106.80982118545548
222,107.46609657474235
223,103.56096914117006
224,103.85116440183802
225,102.87434075863004
226,102.22821262778368
227,100.88094608215654
228,100.62007242919935
229,98.88234587663268
230,97.46522741935136
231,98.15497645108717
232,98.0468360010597
233,99.27307196750529
234,97.62933023167915
235,98.49983954537583
236,97.09559418242304
237,95.82144458165314
238,97.19136189870872
239,95.41124425163531
240,95.8000236049717
241,95.86091441882103
242,94.9963736684635
243,93.62483632056028
244,93.05387458801182
245,93.14024977371012
246,92.55866717297641
