Day,Price
1,76.28577120897438
2,76.4735838013726
3,76.10304048481619
4,76.06460883810912
5,76.29625877137227
6,76.53631706560346
7,75.9659176518917
8,75.61087524299217
9,75.31043295412938
10,75.05492159860201
11,74.7752347226124
12,74.41046630839035
13,74.25912949907863
14,74.2994087186622
15,74.02367190563643
16,74.22563604567168
17,74.69345194548646
18,75.05362393347025
19,74.82972777454333
20,73.93903021712022
21,74.64587277604076
22,74.94176596566663
23,74.85537511157001
24,73.73251619414752
25,74.2622259642564
26,73.80911060641094
27,73.58546466505196
28,74.3816606319958
29,74.55670168713455
30,74.97192922878914
31,74.59000241997582
32,74.61017532905257
33,75.09983104799086
34,75.51760024717797
35,75.11796814918475
36,75.13389834587747
37,74.70913215093398
38,74.8168151281723
39,75.00747695365507
40,74.61364206574214
41,74.32050890649681
42,74.23440483049573
43,74.03371379273086
44,73.87969727346862
45,74.72445260744318
46,74.82779746244276
47,74.55685387552752
48,74.77761358720976
49,74.70412772000707
50,74.49045453342166
51,74.57441624913237
52,73.97829245965119
53,73.4618423596372
54,74.1782569665433
55,74.2015885452066
56,73.73533039357696
57,72.88102640173136
58,73.06053091071524
59,72.99018467703372
60,72.32168678618224
61,72.4312863575548
62,72.5509855622276
63,72.38134856301387
64,72.81999141605071
65,73.23183232206016
66,72.64238944838175
67,72.08253051062803
68,71.78146150541569
69,71.71441055994887
70,72.0351379715008
71,72.2262386850219
72,72.06600241780195
73,71.79314733084897
74,71.89186445547945
75,72.15989403919833
76,72.02837562704883
77,72.91266748916861
78,73.04853898184705
79,72.42064305893442
80,72.24264470397138
81,73.16712751310729
82,73.98756177283992
83,73.95926804226919
84,73.23395960860826
85,73.09204210660381
86,72.72409086482033
87,73.37940830072642
88,73.85969333718761
89,74.81790585983046
90,75.40388096064923
91,75.15160704853646
92,75.22359196052905
93,74.86706680106188
94,74.53228899091849
95,74.32146567372222
96,73.70057214381313
97,73.97645722971815
98,74.37721534025987
99,74.5150011717662
100,74.4663897266375
101,74.89637462582255
102,74.52243131011672
103,74.9921374574722
104,75.32351924500666
105,75.45482184097524
106,75.09728826632711
107,75.42706732357786
108,75.17278611063935
109,75.01275112819906
110,75.14444994202998
111,75.58151535873054
112,75.59676751348121
113,75.1972545827331
114,75.3520814207552
115,75.7056492297344
116,75.88803630148658
117,76.4168837190859
118,76.35155609744922
119,76.13803265668926
120,76.07189959127624
121,76.56761911368604
122,77.64864650007586
123,77.72086426457459
124,78.1605823276471
125,78.04825003119565
126,77.60727393716147
127,77.16193112141872
128,77.49025248761458
129,78.31220298619374
130,78.08601853113166
131,77.99874616578315
132,78.3744986214533
133,78.15903026014806
134,77.87301771255403
135,77.56223351619415
136,77.18102505225482
137,77.39386534453512
138,77.25899144223021
139,77.54867557065485
140,77.72713197658184
141,78.0601352305393
142,77.7330515921468
143,77.96277012943949
144,77.89573698006575
145,78.69982323327655
146,79.39964204745783
147,78.96249412019753
148,79.12219043640688
149,79.61161054875949
150,79.59083376960537
151,79.48524787018799
152,79.87865403880824
153,80.05953443492015
154,80.07389845832078
155,81.07519740219728
156,81.40997807057549
157,81.4619092392484
158,81.23208498738659
159,80.85674486932228
160,81.44518520448197
161,81.13556277456311
162,80.60263691059652
163,80.51167299547114
164,80.29717102825481
165,80.3275609600411
166,80.58135685734342
167,80.64453797366617
168,80.83082274359019
169,81.10886332680865
170,81.78882018640991
171,81.25024716652767
172,81.08280029089968
173,80.92410981243609
174,81.1419443448231
175,81.73579919608626
176,81.82987780906836
177,82.2107377060944
178,82.19583801899714
179,82.50083343350865
180,82.62477847718864
181,83.64282925090203
182,84.07363511564988
183,84.31024533761878
184,83.66659727309603
