Day,Price
1,134.22081403429277
2,135.05997466994006
3,136.63141919214712
4,136.23501603048618
5,136.421996545484
6,136.5192319998857
7,135.67110449857367
8,135.99741202126864
9,135.27990165122992
10,136.16229895006867
11,136.05469987724152
12,134.92155252572047
13,134.54228541415657
14,134.63489377818254
15,136.0557218546872
16,136.79589709039942
17,136.92613501105143
18,137.67786296895483
19,137.8719332202413
20,137.22258801130832
21,137.6075307293402
22,138.35036367214562
23,140.8674733910784
24,141.16767264289894
25,140.8341697947628
26,141.65204492111334
27,142.27661573374206
28,143.6413075893742
29,144.32506998490396
30,142.96720033934858
31,142.97656405238703
32,144.10424823789336
33,145.59446759253422
34,144.95771740818674
35,144.83737283808912
36,145.44686502618308
37,145.16436505954334
38,145.00931369883773
39,145.83407464756576
40,146.75158434536098
41,147.78402970390334
42,148.2771204192175
43,147.47699751447811
44,147.42166154466295
45,146.64651770771903
46,146.27795062874313
47,146.82572141977624
48,147.0276581159537
49,148.9777621824931
50,149.26682224934777
51,149.6821287841341
52,149.72066295938464
53,150.4515307731855
54,151.96924128590945
55,152.1816085805256
56,153.59063612950249
57,153.56752746140035
58,154.58960873977614
59,154.58380100545497
60,154.5561925412154
61,152.82579965105134
62,151.30806728869132
63,151.26528147322296
64,151.98807540702262
65,152.01384360701394
66,151.33812681299054
67,150.5646048490612
68,151.28346054904765
69,150.4560878425778
70,151.24653453313493
71,151.9192024309528
72,153.30244559100976
73,155.56127375701973
74,155.40062353152882
75,155.36283219241614
76,156.73014130834972
77,156.7540405500501
78,155.411615899072
79,154.78868175292297
80,155.199772865745
81,154.18096781856337
82,156.05347630843633
83,157.29551269443388
84,156.51781341679137
85,155.81531605047792
86,156.00322350105668
87,155.68642733128726
88,155.65896767318299
89,156.33698877321552
90,156.22578320338982
91,157.58411357407766
92,158.44075863489672
93,159.44493920897696
94,158.45260625928938
95,157.21292149072875
96,157.26160151869223
97,158.96226493312864
98,160.1486925345517
99,160.90589709080385
100,162.13563113676045
101,161.1682955361236
102,159.9000048255369
103,161.17211175688993
104,160.67481203847555
105,159.99961855145028
106,160.6299026481601
107,160.46727705041715
108,160.42121179559103
109,160.80500699324756
110,161.03439496844902
111,159.5955800890301
112,159.2304007114403
113,159.96443958070435
114,159.3979776032678
115,159.16828895541659
116,158.9679212343551
117,156.70834812149937
118,156.86564474935417
119,156.37837998984878
120,156.97351532490586
121,157.2744680527134
122,156.61969515934337
123,157.10815395729534
124,156.73370080859848
125,156.17792864602708
126,154.93028461046228
127,155.3879880671263
128,155.3168765740803
129,154.9198809907581
130,153.5897168629355
131,154.63212667169432
132,154.44454069764453
133,154.8129379745604
134,155.15082773450072
135,153.9900398570025
136,154.66688134832472
137,154.50377004405667
138,154.3875206429627
139,152.73091661473543
140,153.88057380761438
141,154.03618912007892
142,153.908478842056
143,153.35635295014708
144,153.36852103941678
145,153.9989651199647
146,153.99018670309775
147,154.47432630666034
148,153.56566700052053
149,152.01299541243978
150,151.39345701443375
151,151.14254151573692
152,150.30152152035387
153,150.30121361963094
154,150.13072046186224
155,148.56711702482997
156,149.26447086920385
157,149.13137224475423
158,148.2027140325954
159,146.9693858446398
160,148.97814786164477
161,148.61775970779806
162,146.86152917357384
163,145.69170999603384
164,145.81964747443615
165,145.25867458416997
166,145.11219354227296
167,145.1353961609304
168,145.16747603953235
169,145.19509083500523
170,145.10633028548858
171,146.52601457677522
172,146.28410195858675
173,147.2829538194386
174,147.5206774695745
175,148.3975615469043
176,148.93922440705308
177,149.9835021079147
178,152.26305266389096
179,152.25378940470054
180,152.708745772137
181,154.45426676480272
182,154.73073043517334
183,152.45069445516788
184,152.11938573435583
185,151.867762735392
186,152.04793345852795
187,151.54656803205688
188,153.65179404921741
189,155.6661028789964
190,154.27321332130103
191,153.51561609787916
192,154.52066428007885
193,153.85997518951268
194,153.5587867035498
195,152.92527240198945
196,154.23822244626936
197,154.2383345377737
198,155.4249373965624
199,154.97124970742078
200,155.7513137654914
201,155.5791898293548
202,155.81710113904086
203,155.4965508287109
204,155.32832067119256
205,155.3111801626907
206,155.60051220761798
207,156.37115911939816
208,155.57853549139722
209,154.46024402326762
210,155.65383768219132
211,157.5638846749378
212,158.5073315123567
213,159.77606317396948
214,159.4999579423495
215,160.13491215613828
216,160.6034458897423
217,160.8326550052512
218,160.11246239538477
219,158.68846821049237
220,159.898396523492
221,160.68825841346276
222,160.14497927532148
223,160.53874480920422
224,160.18309553468
225,161.11298837948618
226,161.67433541177235
227,163.19582128292373
228,163.38666040795366
229,163.37792089673
230,163.48615054061972
231,166.21930090680044
232,166.95186409083553
233,167.129921960075
234,168.07581374200672
235,167.91947297225028
236,168.33728071339505
237,169.39972313478847
238,166.96008726158965
239,165.76072920560392
240,164.6440418318692
241,164.3922181580548
242,164.12966199665698
243,164.63140975859707
244,165.34035903493006
245,166.82333012986936
246,166.58740574473782
247,166.28001511262292
248,165.89597084453706
249,165.11133117398623
250,165.37165777851064
251,164.28044970994597
252,165.4484134722004
253,165.7727667333605
254,166.62835746832005
255,168.26525763227997
256,166.1465343667502
257,166.08803142893063
258,165.58487386567464
259,166.09755475692003
260,166.97704791199132
261,167.46338799166077
262,167.66546127851348
263,167.57289908524476
264,168.54353946564947
265,168.6422519918126
266,170.37449297647328
267,169.94638470796127
268,171.82138160981097
269,170.72457803383952
270,171.06613849599813
271,171.21692236811498
272,170.59530120239538
273,169.33762064193044
274,170.3215616279104
275,170.3935052530873
276,171.40804029383295
277,173.2558474362122
278,174.00701571546327
279,175.05049966551178
280,174.74115442126896
281,176.2627869841755
282,177.90313890400583
283,178.56593261269137
284,178.4164415331299
285,178.54678159630674
286,178.78213967767567
287,179.34037457182086
288,179.40931446676433
289,179.1875617550011
290,179.0899352845659
291,179.17068093103785
292,180.52112670702348
293,179.63155987554805
294,177.71010133666982
295,176.23517298330822
296,176.5406626659652
297,176.90090860451824
298,178.17905847641794
299,180.83030976080093
300,180.73828153387527
301,181.9263940511541
302,181.39658351723114
303,182.63459449386679
304,183.01449428278806
305,181.83529365115493
306,182.2578260684637
307,182.88842051012287
308,183.37758054003424
309,183.16651866583456
310,184.81400958504992
311,186.11771612870882
312,186.9428401611382
313,186.2763509952889
314,185.9378449371881
315,186.90620687413957
316,188.84109023887072
317,190.0554074999926
318,189.9422502825666
319,190.2031329264715
320,191.65292580892734
321,190.30939205328673
322,188.8599313047106
323,190.0960257911864
324,190.33430849018734
325,189.39107711576034
326,189.27143721024407
327,188.97619938198937
328,189.61445962837226
329,189.5654189104682
330,190.1306536159362
331,191.96627157062025
332,192.26816320289433
333,192.23961936592912
334,191.75998839156077
335,191.32250162406044
336,191.29158590366285
337,192.51087167515027
338,193.47819886992136
339,191.920561502815
340,194.09620049785696
341,193.56849714410015
342,193.0454900712118
343,192.94041339211867
344,195.3325318058046
345,196.14095316259866
346,196.48758406352582
347,195.91258075222535
348,196.20082329247063
349,198.88538660851106
350,199.9751897559851
351,199.54996737970728
352,199.23966165384263
353,200.0223669918753
354,201.22330230682533
355,199.97847397001064
356,200.51412074628655
357,201.43710693310072
358,202.99367891264328
359,201.671068087848
360,204.46046493913877
361,204.06746748881787
362,203.6367974528827
363,203.13453909351554
364,203.90984521669304
365,202.90649095521243
366,205.03698457828202
367,204.57892279323244
368,204.81291069851116
369,203.57766613279992
370,203.0497727116791
371,200.78672149141374
372,200.8371089447297
373,200.80119714053885
374,198.8524455544701
375,198.72275774215484
376,199.385000539453
377,201.03416992849836
