Price,Close,High,Low,Open,Volume
Ticker,MAERSK-B.CO,MAERSK-B.CO,MAERSK-B.CO,MAERSK-B.CO,MAERSK-B.CO
Date,,,,,
2010-01-04,3245.07177734375,3245.07177734375,3140.115540094085,3140.115540094085,55190
2010-01-05,3270.53466796875,3270.53466796875,3270.53466796875,3270.53466796875,58236
2010-01-06,3302.68310546875,3328.3515941139894,3294.126862716917,3294.126862716917,36958
2010-01-07,3421.61328125,3435.303171343942,3294.1262696040003,3300.1155665688225,11516
2010-01-08,3499.475830078125,3499.475830078125,3499.475830078125,3499.475830078125,98738
2010-01-11,3567.923828125,3567.923828125,3567.923828125,3567.923828125,86958
2010-01-12,3565.35693359375,3614.9828457266613,3472.9502940733687,3585.036360516454,79714
2010-01-13,3537.9775390625,3605.5711055082984,3525.143296354164,3549.9561336422503,55597
2010-01-14,3614.982421875,3639.795255227076,3593.591940884159,3602.148181202534,51485
2010-01-15,3687.7099609375,3687.7099609375,3657.763478463917,3657.763478463917,96284
2010-01-18,3698.83349609375,3756.1600053633024,3691.988550491874,3691.988550491874,45572
2010-01-19,3717.65673828125,3726.21273933791,3636.3730509715692,3691.9880162806658,63982
2010-01-20,3653.485107421875,3653.485107421875,3602.1481452444764,3602.1481452444764,70005
2010-01-21,3621.828125,3695.411232089616,3608.138233466572,3684.2882850725464,94351
2010-01-22,3612.416015625,3641.5070932717304,3568.779638765132,3603.8600136432074,90422
2010-01-25,3624.39501953125,3653.4858589309033,3555.945562808116,3555.945562808116,34635
2010-01-26,3576.47998046875,3576.47998046875,3576.47998046875,3576.47998046875,46736
2010-01-27,3485.7841796875,3535.4100867441452,3459.2600499529644,3508.0303090039542,63478
2010-01-28,3559.36767578125,3559.36767578125,3559.36767578125,3559.36767578125,59222
2010-01-29,3616.694091796875,3616.694091796875,3616.694091796875,3616.694091796875,38558
2010-02-01,3673.165283203125,3683.4328221747674,3576.480629044073,3576.480629044073,33557
2010-02-02,3725.357666015625,3747.6037993372624,3696.2668266368173,3707.3897734925167,42791
2010-02-03,3734.768798828125,3828.886722767261,3723.645854227929,3747.603039400717,75046
2010-02-04,3640.651611328125,3657.764095293259,3640.651611328125,3657.764095293259,77070
2010-02-05,3543.967041015625,3620.1168535346906,3508.0310155908487,3593.592718457669,112721
2010-02-08,3516.5869140625,3636.373334290619,3490.9184296722206,3636.373334290619,51921
2010-02-09,3559.36767578125,3600.4373470452288,3520.8649488251035,3536.266135451651,45188
2010-02-10,3580.757568359375,3626.1052330396224,3561.934032040233,3589.3138083626877,41150
2010-02-11,3603.004638671875,3634.662423469074,3593.592748246102,3602.1489904867826,56521
2010-02-12,3632.950439453125,3663.7528098451958,3567.9235857968415,3637.2286795688015,56280
2010-02-15,3598.726318359375,3644.0742335074456,3572.2021836476024,3637.229287787948,27414
2010-02-16,3611.560546875,3627.8171420574313,3561.934634001308,3627.8171420574313,40502
2010-02-17,3686.85400390625,3686.85400390625,3636.3726921346806,3644.928931957213,30311
2010-02-18,3676.587646484375,3691.988594564768,3644.9298625516226,3653.485864948428,33557
2010-02-19,3662.041748046875,3674.8759899944657,3627.817022983227,3636.3732641516926,22889
2010-02-22,3712.523193359375,3717.6570820002703,3679.1541152446716,3679.1541152446716,36069
2010-02-23,3671.454345703125,3750.1711087328667,3653.48621182136,3721.935675156032,26623
2010-02-24,3687.7099609375,3687.7099609375,3631.2393484400873,3644.929237459496,39521
2010-02-25,3566.212158203125,3662.0413787166112,3556.8005095162052,3636.3728974101896,56859
2010-02-26,3577.336181640625,3614.9832644397875,3542.255803808078,3593.592778463344,49644
2010-03-01,3692.843505859375,3697.977393805332,3611.5600616475276,3636.372894945559,41546
2010-03-02,3696.266357421875,3751.8813242506835,3688.5657645722968,3693.699413268613,43284
2010-03-03,3746.748046875,3747.6036950108864,3694.555427467795,3696.2667237395676,41374
2010-03-04,3601.29345703125,3627.817593173141,3496.9082088883883,3525.143641454983,127816
2010-03-05,3707.38916015625,3707.38916015625,3627.816769790616,3636.3730103619246,45245
2010-03-08,3659.474853515625,3733.9136015887966,3645.7849633042324,3730.4912488410573,31853
