Price,Close,High,Low,Open,Volume
Ticker,VWAGY,VWAGY,VWAGY,VWAGY,VWAGY
Date,,,,,
2010-01-04,7.74567174911499,7.9258036502572,7.53311605079529,7.7132479519374995,39400
2010-01-05,7.799710750579834,7.871763781910507,7.720452965834999,7.785300556602879,20600
2010-01-06,7.74567174911499,7.835737699686096,7.745671749114991,7.781698266773167,39200
2010-01-07,7.92580509185791,7.92580509185791,7.745673157952049,7.828533682633034,16800
2010-01-08,8.087923049926758,8.087923049926758,7.828532659236289,7.929406776410216,48800
2010-01-11,8.06990909576416,8.06990909576416,7.925803711172576,8.041088018845844,35800
2010-01-12,7.943817138671875,7.943817138671875,7.770890666014096,7.893380422600536,57200
2010-01-13,7.871764183044434,7.925803615721895,7.720453359258342,7.835737665543237,35600
2010-01-14,7.781698703765869,7.925804095342352,7.655606228455681,7.745672184084571,40400
2010-01-15,7.74567174911499,7.781698266773167,7.468268456440308,7.615976560405025,54600
2010-01-19,7.511500358581543,7.673618656101375,7.4574609260749325,7.486282002555035,20400
2010-01-20,7.457461357116699,7.533116429569089,7.306150525063213,7.515103513408627,42400
2010-01-21,7.205276012420654,7.396216074123322,7.176454935856918,7.3349712005317995,363200
2010-01-22,7.0611701011657715,7.259314901819327,7.0251435863700475,7.205275473200049,173400
2010-01-25,6.956693649291992,7.1620439013246635,6.956693649291992,7.122415351362221,32400
2010-01-26,7.007131099700928,7.007131099700927,6.81258832023387,6.881038633803612,38200
2010-01-27,6.772958755493164,6.845011785994663,6.70090641214029,6.845011785994663,29000
2010-01-28,6.473939418792725,6.7225216017149,6.4235027130674,6.7225216017149,72800
2010-01-29,6.41269588470459,7.259316020728468,6.304617010807381,6.538788362350482,189400
2010-02-01,6.736933708190918,6.736933708190918,6.556801798208794,6.610841233773691,46600
2010-02-02,6.790971755981445,6.790971755981445,6.621647355425499,6.6792901870169405,22600
2010-02-03,6.899052143096924,6.967502462563842,6.837807265078884,6.877436505899003,52000
2010-02-04,6.628853797912598,6.78016462174875,6.560403483352545,6.78016462174875,56200
2010-02-05,6.35865592956543,6.412695362110159,6.131690038018097,6.387477006065863,115200
2010-02-08,6.250577449798584,6.32262980191707,6.196538013922543,6.236166567085662,34600
