Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2010-01-04,234.75531005859375,236.31877913806008,233.2008133216769,234.5216781560216,4069264
2010-01-05,235.5415496826172,236.38168125769556,233.6321298248001,235.42023658733078,6895528
2010-01-06,232.10452270507812,241.08103088330117,231.38568250863148,241.08103088330117,6817288
2010-01-07,226.8884735107422,232.4190556192458,226.2729577108287,232.4190556192458,10892600
2010-01-08,221.4207763671875,226.7312177947187,220.8636795288151,226.34483675064496,12649312
2010-01-11,223.70758056640625,225.059903239396,222.30135803442494,222.40020734847297,7849656
2010-01-12,232.45040893554688,233.08389113042693,224.6375203647137,224.6375203647137,24859680
2010-01-13,241.12594604492188,242.15927877438585,222.55741494645815,222.55741494645815,19704040
2010-01-14,241.6875457763672,242.86913054248294,238.1337752636411,240.7216042884609,8413904
2010-01-15,240.4340362548828,241.93461051014972,238.4886621575068,241.68750923664817,5049504
2010-01-18,241.40899658203125,241.7100196937294,238.65494881284212,239.28393399420128,6140088
2010-01-19,236.84889221191406,241.53034859159038,236.1480404466171,240.81150826840113,5837512
2010-01-20,238.80772399902344,240.20047705241186,237.03758418313754,237.9945315384631,6091992
2010-01-21,235.8874053955078,239.43667885521637,233.6230631706904,237.48682921543642,6682792
2010-01-22,231.4306182861328,234.52162246633966,229.31003085597655,233.62307218869086,13486496
2010-01-25,228.43846130371094,230.92294426217038,226.25497955203465,229.13034069010658,6498712
2010-01-27,224.8397216796875,227.6791490598782,223.303192077239,227.5129084995379,9840856
2010-01-28,223.8962860107422,229.57062276069973,222.79556181945833,225.80570552623462,12732872
2010-01-29,222.4361572265625,224.63760576304028,216.08341012303694,220.36049697440552,15012280
2010-02-01,220.25717163085938,227.33325618605784,214.76254458925303,219.8752877024836,12308784
2010-02-02,219.2417755126953,224.7274294679276,217.5974240803554,224.7274294679276,9889384
2010-02-03,222.2294464111328,224.63756550075334,220.14481419073826,220.14481419073826,6405608
