Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2010-01-04,203.9432830810547,206.9014605571853,193.76983358753236,206.9014605571853,76646086
2010-01-05,203.03305053710938,218.05148128933243,202.02803361858219,218.05148128933243,21392825
2010-01-06,206.31362915039062,207.54620419308642,203.02360201841253,204.77764770963404,23691760
2010-01-07,209.73635864257812,211.43351784783638,204.41733574338946,206.31360972991723,26197920
2010-01-08,209.1864471435547,211.20597484709162,207.83061850704615,210.10613465719044,15110149
2010-01-11,205.08103942871094,218.01357640955752,199.1078110467027,215.16915903647075,188649642
2010-01-12,205.62147521972656,215.66220236735242,204.22772233170835,207.64100297716217,32790509
2010-01-13,206.4273681640625,207.07209241431056,202.63483311031416,206.31359553018606,15360176
2010-01-14,212.7040252685547,213.29185057194132,205.93435069381474,205.93435069381474,24545629
2010-01-15,210.62759399414062,215.9655787724015,209.546728627502,213.4814669181523,18766617
2010-01-18,208.4943084716797,211.70847410229254,207.06261881076864,209.91650442114465,14172193
2010-01-19,205.74473571777344,209.73636053323378,205.29910088383934,208.5891277357822,13064666
2010-01-20,204.32254028320312,208.03922744438256,203.27959900737818,207.64101051074607,19331024
2010-01-21,199.8757781982422,204.2277081881513,199.15520549869922,203.84845340288987,18611321
2010-01-22,199.83786010742188,203.08996271215221,195.22046048717667,197.4011660755227,39869565
2010-01-25,197.60025024414062,199.94213352860476,196.58575229900646,199.0414082147123,13393277
2010-01-27,194.85067749023438,199.10779687664007,193.41900051017348,196.07377130397245,24843485
2010-01-28,196.6710968017578,198.43462335389495,194.36713755164234,197.21152949973614,33223459
2010-01-29,198.38720703125,199.44911026137137,193.05870345848098,195.86517103685995,23333042
2010-02-01,198.2355499267578,200.05596306235083,196.36771885937932,196.7374926509749,12132865
2010-02-02,194.8032684326172,200.31191202627775,194.1964557349284,199.4870351134969,17248998
2010-02-03,196.06430053710938,198.8044009517947,195.52385517035606,195.52385517035606,15052266
2010-02-04,193.2578125,196.83227079993816,192.28123871004271,196.83227079993816,11974603
2010-02-05,186.1563262939453,191.09609488764178,184.88583968516068,184.88583968516068,29882876
2010-02-08,188.5550994873047,190.4513609085599,184.88583034602232,186.7820917672775,25894932
2010-02-09,188.3464813232422,189.24720665743064,186.34592854570602,188.4412918514133,14292031
2010-02-10,186.80105590820312,189.6075238548676,186.2132052409211,189.6075238548676,18261247
2010-02-11,192.4993438720703,193.3811072601767,187.44578990674893,187.58801838302284,23450102
2010-02-15,191.52272033691406,194.74637952247184,191.06761714884817,194.74637952247184,13498617
2010-02-16,192.99232482910156,193.60860588340313,190.57458055656625,191.5416732022681,10068256
2010-02-17,195.798828125,196.79436410987896,193.80775615524212,194.36715099857716,15630122
2010-02-18,189.2093048095703,196.89866740215,188.67835313077535,195.31528076141987,19834114
2010-02-19,186.4407501220703,188.678342010912,185.29350468837154,188.678342010912,17754534
2010-02-22,185.44520568847656,189.62646396120383,183.9376676372942,188.7352196679283,12692045
2010-02-23,184.9521942138672,186.40283341410245,183.93768348662414,184.6961931040456,12976934
2010-02-24,185.6063995361328,186.91482292963678,183.302440181434,183.9376834415279,12487589
2010-02-25,182.62924194335938,186.78206966067089,181.88022611241752,185.85290116789633,18954063
2010-02-26,185.6348419189453,188.67834877059985,183.2265909830034,183.74806159581,22579233
2010-03-02,186.4407501220703,189.43685159779187,185.7201647487062,186.7820807019945,18210596
2010-03-03,194.3292694091797,194.93606965553732,187.351009613781,187.351009613781,26623966
2010-03-04,192.28123474121094,197.21152151321309,191.14348307136208,197.21152151321309,20781218
2010-03-05,191.48480224609375,194.55675202829048,190.59355794688486,193.79825512945945,11774505
2010-03-08,190.40391540527344,194.74636377531803,190.00569856563038,193.64652377576093,11941298
2010-03-09,187.79660034179688,191.86408663399104,187.360459177892,190.85906954360095,17459521
2010-03-10,191.2856903076172,193.21039460227607,187.59745961113728,188.67832491496517,24807175
2010-03-11,192.74583435058594,193.41901447981147,190.95386456826117,191.52274044851023,14583772
2010-03-12,193.72239685058594,195.88414025884384,192.2812387978413,192.47087251900464,22333253
2010-03-15,194.94546508789062,195.68501245260165,192.11055462029873,193.79823249150687,18131701
2010-03-16,202.51158142089844,203.24164781203564,195.12563866640414,195.69451449967846,33998717
2010-03-17,202.84344482421875,205.27065782850468,202.10389732951265,203.81053760450675,21599472
2010-03-18,204.21823120117188,205.09999448051988,201.78153719540182,203.65883639445704,15292424
2010-03-19,207.08160400390625,207.92543043629024,202.92877592606456,204.56904883918972,19737747
2010-03-22,203.6493377685547,208.39947167649171,201.38330291885552,201.38330291885552,20468483
2010-03-23,206.95831298828125,207.44185932466817,204.2182128626617,204.4078339128993,20005544
2010-03-25,206.9678192138672,208.02025414553452,204.30356718429513,207.83062041395112,22967888
2010-03-26,208.6744384765625,210.67500388968276,207.66942157278825,208.02023318132268,18075516
2010-03-29,207.318603515625,210.4758825776653,206.8824624462708,209.290713050993,20249784
2010-03-30,206.34207153320312,209.6700102117851,205.3654976204209,207.8306350382069,18938795
2010-03-31,203.70623779296875,207.640988788544,203.14684299687664,207.24277189656667,21647708
2010-04-01,207.08160400390625,208.30468524023638,204.22771824980995,204.41733932264174,12519976
2010-04-05,213.50045776367188,214.21157481455353,207.92544590818568,207.92544590818568,19912935
2010-04-06,212.9884796142578,214.8468168888218,212.41959104011025,213.89868614295378,12481837
2010-04-07,214.2210235595703,218.0135715333379,212.96949918399406,213.32977921613374,20218574
2010-04-08,209.83116149902344,215.51047653813387,208.87354987423575,214.8467775426035,14723428
2010-04-09,213.27288818359375,214.46755152847774,210.14405199721142,210.14405199721142,16826518
2010-04-12,213.77542114257812,217.1223472539128,212.88417671678275,217.1223472539128,12699784
2010-04-13,212.5522918701172,215.0364036480437,210.73189176160236,213.89865199793672,13971281
2010-04-15,206.8256072998047,215.20708674646437,206.13346505267054,213.32978745233916,24286918
2010-04-16,205.6024932861328,207.64098295466218,203.1183941305118,205.95330490233763,18193722
2010-04-19,201.34539794921875,204.75866579961618,199.29742711235443,204.75866579961618,16389189
2010-04-20,201.61085510253906,204.74917221071397,199.9326581112977,202.87187310918776,16748550
2010-04-21,199.88525390625,203.60194057579795,198.75698329209342,202.90031734308425,19187549
2010-04-22,203.99069213867188,207.43240322242556,199.1172913202944,199.20262080316488,25598349
2010-04-23,206.35150146484375,207.83058354907917,204.7965583064616,204.7965583064616,23235165
2010-04-26,203.13734436035156,208.17192240595716,201.66773061103228,204.79656649864108,16652152
2010-04-27,201.24110412597656,202.52108438302625,200.05594706663211,201.5729536722375,13970196
2010-04-28,192.89755249023438,199.8568360909306,191.902003832446,199.8568360909306,40110291
2010-04-29,196.2729034423828,197.19259104206,193.2578395145112,194.1775271141884,23447044
2010-04-30,195.9979248046875,198.576834541414,195.31526366436336,197.21152491904755,15821019
2010-05-03,194.13009643554688,195.80829348936535,193.05871210464377,194.55675648891966,12535244
2010-05-04,193.6370849609375,197.0219225070815,192.1864457232828,194.2154419135417,17348783
2010-05-05,193.54226684570312,194.0921806147681,190.2522526266649,191.52273913021008,14976570
2010-05-06,191.11502075195312,194.0447417676289,190.38495443189237,193.38105546980307,23863448
2010-05-07,195.84625244140625,201.00409820967377,185.07547026938386,185.07547026938386,72063684
2010-05-10,206.19696044921875,206.69363506209524,198.6704062351577,200.7717317141905,38050844
2010-05-11,203.98101806640625,208.03083718623043,203.1309366961122,208.03083718623043,26325489
2010-05-12,206.8751220703125,208.1168022364656,203.2646703445297,205.5570196345567,15294301
2010-05-13,204.74513244628906,208.87136095554078,202.87304835197386,202.87304835197386,11947698
2010-05-14,199.36764526367188,204.5922984053017,197.71523864261692,203.9618944593646,18161695
2010-05-17,194.19076538085938,197.6579491369247,192.74849753048147,197.6579491369247,20611809
2010-05-18,194.9644317626953,197.41915112120083,192.5192508413692,194.84981749348603,15445191
2010-05-19,190.7713165283203,194.41997223602206,190.0931566994642,194.2766916689581,26097480
2010-05-20,191.01968383789062,193.51262080835744,189.83529808439314,191.22027156926708,18577281
2010-05-21,190.1791229248047,191.00055059271764,186.46360879520753,189.09981318212454,19167407
2010-05-24,195.3560028076172,200.3800675052261,194.171617348655,194.4677169013752,24726303
2010-05-25,188.2879638671875,195.80496665439733,187.73398213399085,195.80496665439733,25245934
2010-05-26,192.5670166015625,192.93951297081094,189.309959152508,190.0549773948472,13726569
2010-05-27,195.27963256835938,196.32073767786028,191.33487672641743,193.13055127413713,27405100
2010-05-28,198.03045654296875,198.47937519127584,193.7991521705876,196.75055892304113,17535288
2010-05-31,199.74017333984375,200.29415507834676,196.52132048864402,196.78876654443263,16548811
2010-06-01,193.04458618164062,199.6255338092901,191.81244456739077,199.30079338922377,19466130
2010-06-02,193.1400909423828,195.0408284561937,191.66916966177786,193.8946603355916,19728249
2010-06-03,196.9129180908203,198.28832752641276,194.83070793589445,194.83070793589445,17106958
2010-06-04,196.98934936523438,197.90628903091377,195.3178402500341,196.9511318565697,14088022
2010-06-07,192.50970458984375,193.89467805266375,191.02923198548802,193.89467805266375,13503377
2010-06-08,190.34152221679688,193.45529902073437,190.09317855673862,192.8822021904218,15226706
2010-06-09,192.37596130371094,193.8946512071021,191.02920553665984,191.06741028875322,15242486
2010-06-10,193.96153259277344,194.36269528938746,192.39508656295467,192.93951709695892,13962908
2010-06-11,199.8929443359375,200.74302549422427,195.04080100348023,195.8049214776092,23307069
2010-06-14,203.15957641601562,204.4012692235278,200.40875751292228,201.51673367639992,15892958
2010-06-15,203.65625,204.3821658536484,200.59979306823658,203.48432860136165,18992836
2010-06-16,202.09938049316406,204.90750668982207,201.55494994514618,204.40128089942496,11833071
2010-06-17,204.66871643066406,205.73847509288268,202.1662284236498,203.12137281889952,21047804
2010-06-18,201.41168212890625,208.18367987752666,200.68577893614122,206.34978763578548,38277934
2010-06-21,203.57029724121094,204.72602938845708,202.68201114308866,202.68201114308866,11792906
2010-06-22,203.2168731689453,205.31819837032953,201.9083221062561,203.0640541549975,12908863
