Price,Close,High,Low,Open,Volume
Ticker,CVX,CVX,CVX,CVX,CVX
Date,,,,,
2010-01-04,43.12247085571289,43.198832097634984,42.6315783466067,42.65339227740537,10173800
2010-01-05,43.42792510986328,43.42792510986328,42.93702838144902,43.209748323748485,10593700
2010-01-06,43.43337631225586,43.63519056672233,43.19338559387461,43.329745564395616,11014600
2010-01-07,43.26975631713867,43.47156645440968,43.07339758369118,43.286118851363135,9626900
2010-01-08,43.34610366821289,43.34610366821289,43.02974757018253,43.155200561255135,5624300
2010-01-11,44.11516189575195,44.22970373457576,43.66790150356507,43.727900204097736,11916800
2010-01-12,43.85881423950195,43.88062816845906,43.34609952013001,43.37336901201402,12175200
2010-01-13,43.52610397338867,43.85882263221845,43.138837997602394,43.782457220754544,10842200
2010-01-14,43.38975143432617,43.52611142731729,43.17157461326502,43.433383469437004,6721000
2010-01-15,43.21521759033203,43.46611951743765,42.69704703883742,43.38430267653035,13482300
2010-01-19,43.460662841796875,43.49884347839492,42.855224060472665,43.06794534457281,8722200
2010-01-20,42.626102447509766,43.051544638502314,42.35338266750186,42.93154726947906,8703800
2010-01-21,41.584327697753906,42.64248220350341,41.48614837081452,42.62611967590939,12573200
2010-01-22,40.684349060058594,41.77522856287449,40.59708086374835,41.44251414298069,13825000
2010-01-25,40.66253662109375,41.05524976093376,40.411630664247745,40.989799651648035,9129700
2010-01-26,40.44436264038086,40.842531370292676,40.19891222968304,40.40618202023349,10558200
2010-01-27,40.19891357421875,40.558905857399374,39.888013039369866,40.32982212885296,13373200
2010-01-28,39.94800567626953,40.46072036715267,39.44620211063391,40.34617852030377,12828800
2010-01-29,39.33711242675781,40.400718170844854,39.1352982408703,40.106180235241986,15265600
2010-02-01,40.133453369140625,40.220721555582806,39.34801888428804,39.65346377889756,11828500
2010-02-02,40.60800552368164,40.67891538554538,39.8171192040425,40.22074363078837,12947600
2010-02-03,39.931644439697266,40.55890099769176,39.84437624177311,40.460721674167615,14540300
2010-02-04,38.92805099487305,39.72439282793457,38.75896177948471,39.577121710060105,15248400
2010-02-05,38.82441329956055,38.85713836280614,37.935347736586024,38.72623394844746,17307000
2010-02-08,38.251708984375,38.97168967970319,38.251708984375,38.85714776923931,11595600
2010-02-09,38.895320892333984,39.288038315989894,38.628056486214575,38.66623711566021,13051900
2010-02-10,38.58987045288086,38.851683419114295,38.18079055408707,38.737137385441216,11618700
2010-02-11,39.12439727783203,39.33166289628223,38.349869627043866,38.57350193446077,11273800
2010-02-12,39.102386474609375,39.262078455116374,38.639829668795244,38.84357547865681,13809100
2010-02-16,40.19267272949219,40.37439154006771,39.60897446653105,39.64201272256208,14230800
2010-02-17,40.11006546020508,40.43495698875226,39.900816208755515,40.31931891285632,8728000
2010-02-18,40.53959655761719,40.59466172531626,39.83474812697891,40.02748251573015,9848000
2010-02-19,40.77638626098633,40.95810091967953,40.313829544994846,40.44048322949358,13113200
2010-02-22,40.17615509033203,40.86998790111284,40.08254389397344,40.842453219264975,8683400
2010-02-23,39.6695671081543,40.15965442166328,39.52088647975679,39.97793552082389,11907600
2010-02-24,39.83474349975586,39.89531643754955,39.432764041164084,39.71360182537098,8921000
2010-02-25,39.708091735839844,39.752145542796804,38.97571294968888,39.2014855594416,11761100
2010-02-26,39.812721252441406,40.027478324824656,39.54840259347603,39.75214831395356,8978800
2010-03-01,40.09355545043945,40.297301174025876,39.862279246067374,39.994436476965326,7428100
2010-03-02,40.374385833740234,40.69927737653562,40.203682600103086,40.29729377976205,9257200
2010-03-03,40.269771575927734,40.66624751987765,40.23122553699944,40.54510162575927,8194200
2010-03-04,40.24224090576172,40.47351713826304,40.03849515739448,40.23673312845365,9419900
2010-03-05,40.91404342651367,41.00765462679601,40.47902148253939,40.501048388700426,8750200
2010-03-08,41.10127258300781,41.233429840494324,40.831450290288494,41.01867272162744,6474000
2010-03-09,40.91404342651367,41.249946393364674,40.74884373090727,40.91404342651368,8480100
2010-03-10,40.72682571411133,40.93057148967006,40.33585749712324,40.82594471286913,14652900
2010-03-11,40.743343353271484,40.79840852807282,40.50105574390489,40.787397173593966,7024700
2010-03-12,40.59465408325195,40.880995422104306,40.47901599249222,40.84244939185106,7681900
2010-03-15,40.51206970214844,40.54510796891194,40.11559369617111,40.479031435384925,8807600
2010-03-16,40.737831115722656,40.814923184295374,40.42395506476157,40.693777304766066,9828300
2010-03-17,41.11778259277344,41.33253966399496,40.836949008069936,40.847960359916094,10292000
2010-03-18,41.167354583740234,41.33805788831569,40.88100894893875,41.216911981376875,9916100
2010-03-19,41.288490295410156,41.387609267411825,40.68826868684377,41.288490295410156,16610700
2010-03-22,41.00215148925781,41.23342772831296,40.748848341549326,40.84245955242357,9317900
2010-03-23,41.17284393310547,41.18385948513179,40.76535673337668,40.98562156067948,8006700
2010-03-24,40.71030044555664,41.02417652745008,40.62770059217351,40.89752285876888,8997600
2010-03-25,40.638729095458984,41.09027034313278,40.57815613042432,40.96912441306345,10510300
2010-03-26,40.98561477661133,41.23341004055979,40.64971191584473,40.74883086166441,10411500
2010-03-29,41.42615509033203,41.54179319021244,41.01866365128391,41.08474436601666,8818000
2010-03-30,41.46471405029297,41.574844407978254,41.27748740078335,41.448190715556706,6378100
2010-03-31,41.756553649902344,41.92725692531038,41.343558602016145,41.55831569082074,9875500
2010-04-01,42.23012161254883,42.4724091836614,42.03738722936906,42.07042968999572,7859300
2010-04-05,42.764278411865234,42.81383581938671,42.25216419478773,42.384321482716125,8108600
2010-04-06,42.88542938232422,42.951510141129106,42.510980151507184,42.714726006918255,6490000
2010-04-07,42.60456848144531,42.85787159376404,42.37879585019445,42.76976397146048,9431400
2010-04-08,42.764278411865234,42.95150088633008,42.19709480704684,42.36229456786065,6880500
2010-04-09,43.77747344970703,43.843554167347115,42.95148338461822,42.97351029049825,9804100
2010-04-12,44.28959274291992,44.4933384957199,43.7058943716595,43.77747867340927,10000000
2010-04-13,44.168426513671875,44.366664397784604,43.65080490502182,44.284064579204085,7978500
2010-04-14,44.37218475341797,44.38870388157744,44.06932006648598,44.30610403957758,7290400
2010-04-15,44.928348541259766,45.021963936586125,44.33363891884748,44.388704080026066,9702500
2010-04-16,44.46579360961914,45.099053430058504,44.2069827455194,44.85676169324985,12861900
2010-04-19,44.77967071533203,44.8787896826793,44.08033436880582,44.190464687546175,9335900
2010-04-20,45.181663513183594,45.35236680217014,44.96690640729626,45.05500983989462,11470000
2010-04-21,45.110076904296875,45.523072002373524,44.73562784732591,45.31933044275921,9416400
2010-04-22,44.713600158691406,44.85126518898442,44.4052318352201,44.66404276436351,9421100
2010-04-23,45.523067474365234,45.57813264172432,44.5759314714583,44.62549306292355,9918100
2010-04-26,45.479026794433594,45.78189160418099,45.34136173567644,45.440480746029756,9792600
2010-04-27,44.179473876953125,45.43497857961778,44.09136622003419,45.19819450315353,13042800
2010-04-28,44.39421081542969,44.55940629509151,43.970200261772625,44.39421081542969,12115700
2010-04-29,45.313819885253906,45.69928027266397,44.708094618808175,44.708094618808175,12274500
2010-04-30,44.84574890136719,45.77636138555294,44.76314906636316,45.35786283694957,13910300
2010-05-03,45.611175537109375,45.93055939251527,44.785185415254595,45.132099754000514,11650700
2010-05-04,44.47129821777344,45.286272581560546,43.84904979278794,45.15962314721618,16274300
2010-05-05,44.157440185546875,44.45479718020419,43.74994863664407,43.88211010173866,13028600
2010-05-06,42.51095962524414,44.16844776440793,39.372198618644696,43.72792218869753,21059200
2010-05-07,42.45588302612305,43.287380760672484,42.075930502035334,42.521963735235,21866100
2010-05-10,43.99223709106445,44.36117836686874,43.243338984271745,43.705895674327635,14661800
2010-05-11,43.887611389160156,44.465806215477464,43.77197326413738,43.85457312521178,12018600
2010-05-12,44.08583450317383,44.30609932466609,43.7003742164639,43.926142612621994,9257800
2010-05-13,43.45808792114258,44.08584001002802,43.36447672570586,43.942671429196295,10839600
2010-05-14,42.85786819458008,43.22130160475061,42.389808041523004,43.18275557335067,13602800
2010-05-17,43.20247268676758,43.3247455120514,42.21314199163514,43.01349788327274,14694000
2010-05-18,42.71336364746094,43.72492266303428,42.45769535126447,43.52483369376211,15321500
2010-05-19,42.57441711425781,42.79673868277405,41.98526856205631,42.43546666398906,10773200
2010-05-20,40.90701675415039,41.907461815595184,40.86811079289597,41.70737280330622,17879100
2010-05-21,41.39611053466797,41.49059580152042,40.01772051771299,40.21225025547693,15919100
2010-05-24,40.81808090209961,41.34053165112921,40.745823962449556,41.251605578277015,10540700
2010-05-25,40.33453369140625,40.401231429389284,39.35076643863431,39.87321721132651,22304600
2010-05-26,39.76762390136719,40.85143580827114,39.70648535888219,40.67913859241246,16888700
2010-05-27,41.32941818237305,41.32941818237305,40.18446794225785,40.645780168828516,15252900
2010-05-28,41.057090759277344,41.35166510846951,40.59577413221718,41.1293434847896,14445500
2010-06-01,40.17891311645508,41.41834877079344,40.17891311645508,40.88477954519646,13966400
2010-06-02,41.20158386230469,41.20158386230469,40.084425352868024,40.38455881882192,15674100
2010-06-03,41.07931137084961,41.54618282809285,40.6513416279456,41.49616270357295,14278800
2010-06-04,39.61756134033203,40.41235827884502,39.35077878555455,40.10111055146055,18133300
2010-06-07,39.65645217895508,40.29006580539444,39.56752610809496,39.82875359697324,12324200
2010-06-08,39.47304153442383,39.86766453964662,38.806081077959625,39.83987275378096,16572400
2010-06-09,39.34520721435547,40.23448918487087,39.239603522708634,39.55641035721821,14074500
2010-06-10,41.22382736206055,41.22382736206055,40.401242895634034,40.501287410786674,13937400
2010-06-11,41.16267776489258,41.16267776489258,40.45681138217122,40.840315960741094,8346000
2010-06-14,41.22936248779297,41.98525299624706,41.21824832168173,41.257154263715556,11948000
2010-06-15,41.812965393066406,41.82963876625002,41.22937188905632,41.4461342213045,11760200
2010-06-16,41.657352447509766,41.901906650655135,41.37945148591082,41.468381829029916,10424400
2010-06-17,41.86297607421875,41.95746132791037,41.24047675965164,41.69623389911498,11113500
2010-06-18,41.974143981933594,42.1019802431809,41.62954962979238,41.94635644022285,13680200
2010-06-21,42.08530807495117,42.9356840514825,41.84631315915741,42.69112993101518,9347000
2010-06-22,41.129329681396484,42.08530937408166,41.06263194454722,41.935240526278534,10576400
2010-06-23,40.1622314453125,41.07374588082353,40.101092919967094,41.04039489581579,14876400
2010-06-24,39.36743927001953,40.08997900626378,39.2951823280935,39.90656765009438,14188300
2010-06-25,38.93947219848633,39.5341799464298,38.83942770628878,39.5341799464298,20472800
2010-06-28,38.88389587402344,39.22293533266267,38.70048025074028,39.217376126990956,10873900
2010-06-29,37.99460220336914,38.56707724052434,37.794513264499145,38.46147356711234,16421100
2010-06-30,37.71670150756836,38.38366181260466,37.6833547644456,37.91679044716529,12871000
2010-07-01,37.50550842285156,37.96126574251692,37.144236394236394,37.9001272035006,16335700
2010-07-02,37.41101837158203,37.87789409572614,37.16646845934586,37.67780510544028,9143600
2010-07-06,37.54997634887695,37.97238699529238,37.160916701147045,37.95015440964608,15039500
2010-07-07,38.60043716430664,38.628228953251416,37.5110660364912,37.69448166649081,15691100
2010-07-08,39.133995056152344,39.28961883508745,38.46703055159193,39.00615881463853,13478900
2010-07-09,39.92880630493164,40.01773664399229,38.933924639390284,39.16180121247729,11390300
2010-07-12,39.93435287475586,40.089976678435825,39.65645201377575,39.756496493345814,7352000
2010-07-13,40.701377868652344,40.89590769926317,40.29564058729353,40.56798235014869,13751300
2010-07-14,40.601322174072266,40.64022812948518,40.21225837951203,40.57908959377473,11750500
2010-07-15,40.595760345458984,40.70136403494005,40.106656331813994,40.70136403494005,10507600
2010-07-16,39.73982620239258,40.48459853217742,39.60087576112547,40.378999080307466,12060700
2010-07-19,40.01772689819336,40.1844691231082,39.734266812010496,39.928796580790525,8350600
2010-07-20,40.62909698486328,40.69023550141127,39.43968187454211,39.46191444787136,8922500
2010-07-21,40.112205505371094,40.87921452383065,39.778725351464004,40.75693747796433,9045400
2010-07-22,40.81808090209961,41.12932851772837,40.34009106928074,40.46236812982939,9552500
2010-07-23,40.86252975463867,40.87920736377861,40.39009926598133,40.72913856452554,8426300
2010-07-26,41.47391891479492,41.47391891479492,40.801399455276496,41.0292759172213,6467000
2010-07-27,41.85187911987305,41.92413183056981,41.407235963687725,41.60732495992798,8163500
2010-07-28,41.99637985229492,42.051963420935635,41.69069142692567,41.75738492460503,7392400
2010-07-29,42.252052307128906,42.44658633562923,41.840760149435745,42.17979959739796,13346400
2010-07-30,42.357643127441406,42.44657342661646,41.62398512096746,41.76849473691189,16955000
2010-08-02,43.24138259887695,43.53595688028498,42.974595863764584,43.14133810326373,11863000
2010-08-03,43.7193603515625,43.97502860479367,43.24692555102196,43.30806407249356,11788000
2010-08-04,43.91944885253906,43.96391400663147,43.480369237275575,43.78605763069231,8067500
2010-08-05,43.947242736816406,44.01394047114649,43.48592628200238,43.635995124137395,9304600
2010-08-06,43.75827407836914,43.91945285589257,43.24693324055755,43.48037320060603,8986800
2010-08-09,44.06953048706055,44.14734240910675,43.83609472092197,44.07508969304434,7015200
2010-08-10,43.93057632446289,44.175130481993904,43.43591304431615,43.652675414698145,8406900
2010-08-11,42.86898422241211,43.34141906667694,42.80784569528209,43.33585986227499,10589700
2010-08-12,42.835636138916016,43.230254830519264,42.35208714138114,42.468809228024,8993100
2010-08-13,43.01906204223633,43.224706003319355,42.74672033569235,42.818973046284846,7087800
2010-08-16,43.19134521484375,43.25804293862985,42.44657304783411,42.857865076773315,7284800
2010-08-17,43.62894058227539,43.802853382979414,43.241853737029636,43.51674236512049,7360500
2010-08-18,43.219398498535156,43.60648949185949,42.93889877121867,43.53916801647251,8308800
2010-08-19,42.54621887207031,43.096000508842735,42.35548101202153,43.03990139001006,8870600
2010-08-20,42.103004455566406,42.38911105277493,41.82250477039963,42.33301197175868,9303600
2010-08-23,42.103004455566406,42.63034095322177,42.1030044555664,42.265690506487864,9991400
2010-08-24,41.390533447265625,42.01885429180921,41.30077577237973,41.665421944216,11261600
2010-08-25,41.553245544433594,41.682277352265146,40.71174603621899,41.13249579032629,9711900
2010-08-26,41.13810729980469,41.727154392003065,41.00907549098722,41.72154747690203,8176900
2010-08-27,42.03569412231445,42.09740441180029,40.91369508451622,41.45225410904897,8789500
2010-08-30,41.390533447265625,41.96275520999483,41.390533447265625,41.86738206281624,7558900
2010-08-31,41.5588493347168,41.81129743016541,41.082000554376606,41.23907974977459,9227500
2010-09-01,43.06792449951172,43.146468357649155,42.20959605360245,42.27691752625482,10549900
2010-09-02,43.44940948486328,43.4662430651057,42.899632372699976,43.05671154760378,5995000
2010-09-03,43.757965087890625,43.757965087890625,43.41575501851427,43.41575501851427,7189100
2010-09-07,43.225032806396484,43.7074929377867,43.18015179880473,43.578461110982516,5880200
2010-09-08,43.33722686767578,43.69065513819212,43.23624675037282,43.28673894906832,6940700
2010-09-09,43.398929595947266,43.91504820307555,43.34843740607205,43.69625870048666,6646200
2010-09-10,44.21797561645508,44.21797561645508,43.72429765090266,43.94308708973387,8223500
2010-09-13,44.45920944213867,44.605070507502376,44.13382871174518,44.52653092155725,8586400
2010-09-14,44.60509490966797,44.86876549819598,44.41996395005187,44.45923376450782,8447300
2010-09-15,44.43677520751953,44.50409669641974,44.04968413649565,44.35262441641603,7240700
2010-09-16,44.347023010253906,44.39189972834065,43.97676119544724,44.31336012157939,6905600
2010-09-17,44.01601791381836,44.72848963774844,43.89259734557307,44.554576891545395,12326500
2010-09-20,44.823875427246094,44.95290295719765,44.021645711150754,44.060915517669216,7730700
2010-09-21,44.73970413208008,45.008985739247656,44.375053649908004,44.90239447889796,8598700
2010-09-22,44.45920944213867,45.10435970961917,44.45359824883218,44.840689265337765,6776600
2010-09-23,44.06092071533203,44.52655153332774,43.84774235195385,44.0496983235241,6802000
2010-09-24,44.94728088378906,45.042649770301495,44.156269544854666,44.46482097779073,8256000
2010-09-27,44.92485046386719,45.222179576773264,44.919239269259315,45.04827106471592,8380700
2010-09-28,45.37364196777344,45.553161652192536,44.644345122358885,45.13241199057714,7826200
2010-09-29,45.598045349121094,45.83366414638655,45.154855165643404,45.29510506117101,8851100
2010-09-30,45.46902084350586,46.108560066920916,45.065100432909524,45.82806025734984,10120300
2010-10-01,45.97390365600586,46.20391548715127,45.71023750725166,45.94024505831089,9570600
2010-10-04,45.61487579345703,46.08050648548378,45.26144758871295,45.94025658644589,7602500
2010-10-05,46.78175735473633,46.843467654532525,45.97391654292242,46.10294833706556,11597600
2010-10-06,47.0622673034668,47.29227924865669,46.680787313462524,46.72566831936616,8650300
2010-10-07,46.854698181152344,47.40447983047251,46.52932157246134,47.359598822346676,7714000
2010-10-08,47.09031295776367,47.18007067796152,46.534920211193956,46.826642432034404,6879000
2010-10-11,46.96126174926758,47.123952097500215,46.759301612157124,47.0398013270232,4790700
2010-10-12,47.03420639038086,47.224948488059255,46.35539735940362,46.76492896788925,8528900
2010-10-13,46.93882369995117,47.18566483150006,46.48441550785999,46.81540313417673,11647800
2010-10-14,47.06785583496094,47.079073940990924,46.54051496974089,46.92760596911189,6718600
2010-10-15,46.905181884765625,47.42691173943276,46.63029324996742,47.34276093446947,9502500
2010-10-18,47.39323043823242,47.5559164951584,46.787350068689484,46.83223104719319,7800200
2010-10-19,46.445152282714844,46.944441529322305,46.080501726855495,46.77613995582205,9455500
2010-10-20,47.13517761230469,47.415677371264124,46.52369019221472,46.641499577367284,8835000
2010-10-21,47.264217376708984,47.68496708629393,46.78175736731126,47.410078474456235,9521400
2010-10-22,47.43252944946289,47.56716818784457,47.21934681026287,47.56716818784457,5555000
2010-10-25,47.61204147338867,48.1281601202333,47.53910878018853,47.7578982996137,6757400
2010-10-26,47.76912307739258,47.81961099358957,47.39886123826331,47.48862324050841,5968600
2010-10-27,47.29786682128906,47.48299768486379,46.72564921034217,47.48299768486379,9557300
2010-10-28,47.37081527709961,48.0496243895909,47.180073156516144,47.83644176775716,8519800
2010-10-29,46.33856201171875,46.691994467762186,45.99074502969112,46.50125239496167,12463000
2010-11-01,45.69341278076172,47.16884437349874,45.49145259529268,46.64711460771821,12781900
2010-11-02,46.08613204956055,46.25442941282892,45.84490197679616,46.203941487874985,9528800
2010-11-03,46.39467239379883,46.630295515159624,45.95148640763282,46.372236172800605,10036500
2010-11-04,47.76350402832031,47.858872929958025,47.05664335717902,47.213726835278194,16295400
2010-11-05,47.673744201660156,47.86448199645664,47.152014442834506,47.52227192453406,14513200
2010-11-08,47.572776794433594,47.68497502363043,47.00616589278697,47.47179667612121,11799200
2010-11-09,46.877113342285156,47.27542244386699,46.61905410520761,47.07346657666012,13597200
2010-11-10,47.78033447265625,47.808386164437465,46.7032162776186,47.0005453781156,11795500
2010-11-11,48.29644775390625,48.35255113129004,47.68496031722118,47.68496031722118,11297200
2010-11-12,47.93181610107422,48.02718502357623,47.438133622074496,47.94303421192054,10571300
2010-11-15,47.60643768310547,48.22914772912054,47.58960837593019,48.10011590729624,9252400
2010-11-16,46.667198181152344,47.289577481606855,46.35600637256881,47.272604167813675,12360200
2010-11-17,46.6558723449707,47.03495734847227,46.4521839784032,46.62758493204914,7847300
2010-11-18,47.42537307739258,47.51590318234263,46.93312534433089,46.98404960754354,7590000
2010-11-19,47.49326705932617,47.50458116323159,46.85956932280621,47.35181701858881,8130900
2010-11-22,47.21601486206055,47.289571635020316,46.423898204893995,47.227333280998366,6791900
2010-11-23,46.254150390625,46.67850039420872,45.91467125110032,46.661527084739205,9507700
2010-11-24,46.921810150146484,46.96707520157056,46.39561579830211,46.48048669054402,8042600
2010-11-26,46.423885345458984,46.718099405664574,46.276776157000775,46.64454696979088,2789700
2010-11-29,46.220211029052734,46.42389940809241,45.49598759989485,45.99954933787845,9070100
2010-11-30,45.81285095214844,46.17496279857796,45.52995080233076,45.62613581725748,10366000
2010-12-01,46.79167938232422,47.085897932412664,46.254170866523964,46.48049183196584,10629600
2010-12-02,47.81010055541992,47.90628552052659,46.695473851797246,46.791658816903904,10799500
2010-12-03,48.03078842163086,48.09302680165246,47.730914945188886,47.804467432162674,6724000
2010-12-06,48.06472396850586,48.211833225222534,47.80445640152273,47.97419818363526,5184200
