Price,Close,High,Low,Open,Volume
Ticker,SEB-A.ST,SEB-A.ST,SEB-A.ST,SEB-A.ST,SEB-A.ST
Date,,,,,
2010-01-04,22.63141632080078,22.63141632080078,22.219393576278826,22.229322040519698,5941997
2010-01-05,22.537099838256836,22.815089275768493,22.537099838256836,22.765448845830274,5041301
2010-01-07,22.884592056274414,23.1774752070774,22.408036998796778,22.49242802207635,9564685
2010-01-08,23.70366668701172,23.768200760049606,22.993797564577967,23.083151852273193,14420695
2010-01-11,23.981660842895508,24.44332408587868,23.97669566318189,24.07597842718086,52317
2010-01-12,23.773168563842773,24.319222858392298,23.76820527743238,23.97669739257324,9365993
2010-01-13,23.678850173950195,23.842665131225818,23.207258447095146,23.33136143344325,9576478
2010-01-14,23.827774047851562,24.0263395890482,23.693742591593036,23.976697256918367,17278085
2010-01-15,23.584531784057617,24.026340026582663,23.539854631157844,23.922092074042272,9992439
2010-01-18,23.827774047851562,23.85755944712946,23.450501791971572,23.738419743679213,8305405
2010-01-19,23.882375717163086,23.941944612207198,23.083152291815534,23.629204599318804,10644978
2010-01-20,23.202293395996094,23.877411999702154,23.11293910112919,23.827771566403275,9065356
2010-01-21,23.117904663085938,23.71856267598193,22.849841752092882,23.281721517691025,15681512
2010-01-22,22.636383056640625,23.207257528715218,22.19954192541853,22.9243028825318,11106133
2010-01-25,22.586742401123047,23.068262570371317,22.244218857417454,22.338536440671145,6995706
2010-01-26,22.139972686767578,22.50235508445166,21.991049477309947,22.37825209429341,9894692
2010-01-27,22.244216918945312,22.586740432801694,21.613773607098118,21.842122616335704,9639050
2010-01-28,21.7924861907959,22.74063297558846,21.78255772417916,22.66120713631594,8539099
2010-01-29,22.03076171875,22.283930966795214,21.807375974203513,21.966227638400746,10206688
2010-02-01,22.67609977722168,22.67609977722168,21.921553327760154,21.99105070313689,9895267
2010-02-02,22.92926597595215,22.97394312464058,22.686025194829387,22.834948392570432,7240363
2010-02-03,22.695955276489258,23.1327964351453,22.60660097275022,22.98387322680068,8546622
2010-02-04,21.643558502197266,22.998764681896066,21.62866675088008,22.82998455687703,12126958
2010-02-05,21.261322021484375,21.767660479619668,21.06771979494904,21.653485972890252,18704724
2010-02-08,21.5988826751709,21.68327368967078,20.854264765206,21.444996185721365,12526514
2010-02-09,21.643558502197266,21.94140678416912,21.26628628409297,21.74284126285455,12368828
2010-02-10,20.70037841796875,21.519456988360474,20.303249241991434,21.072687375508973,38227348
2010-02-11,21.19679069519043,21.256359599109874,20.754984361603693,21.04786748856116,21033773
2010-02-12,20.601089477539062,21.49463032915801,20.457129602615037,21.49463032915801,15857414
2010-02-15,20.551456451416016,20.79966243805794,20.328070684706002,20.650737331143667,9168037
2010-02-16,20.913833618164062,20.913833618164062,20.37770786384775,20.750016784235935,9587013
2010-02-17,21.181896209716797,21.206718321222628,20.90887002610382,21.003189505038996,9459364
2010-02-18,20.884050369262695,21.196790424757076,20.71527023225984,21.196790424757076,8803635
2010-02-19,21.16700553894043,21.22657444354244,20.511741907334304,20.615987963803157,8745412
2010-02-22,21.226572036743164,21.34074844030455,21.047865343199994,21.31096304455013,5146388
2010-02-23,20.769882202148438,21.499608590285888,20.70534809935064,21.296079706380716,9266853
2010-02-24,20.908870697021484,20.988296532869512,20.660664723288736,20.91879916321015,6207522
2010-02-25,21.176931381225586,21.534348551871773,20.764910492762766,20.94858236382879,13052520
2010-02-26,21.400318145751953,21.469815511473822,21.201752620551304,21.33578406601256,8883878
2010-03-01,22.085371017456055,22.085371017456055,21.608814051708332,21.722988586041804,9527546
2010-03-02,22.189613342285156,22.288896105641797,21.852053083069308,22.139971013776236,8245980
2010-03-03,22.591705322265625,22.626455898335973,22.115150340373013,22.23429003267675,10861575
2010-03-04,22.810129165649414,22.92430368533043,22.368322839247703,22.507317577353064,11232185
2010-03-05,22.745595932006836,22.91437607471946,22.497389951174235,22.844878703072148,11334352
2010-03-08,22.81509017944336,22.909409651187268,22.750557996699847,22.785306677765153,5799620
2010-03-09,22.42292594909668,22.81012854184016,22.278967928707914,22.74063117468809,8457436
2010-03-10,22.75056266784668,22.76545442174336,22.30379111433146,22.398108711779567,5555772
2010-03-11,22.52716827392578,22.686019900264217,22.393136859141332,22.542060022126023,6667891
2010-03-12,22.641347885131836,22.92926581289556,22.4676025776185,22.556956874359944,8661665
2010-03-15,22.48746109008789,22.715810133968056,22.44278393857557,22.636384297241854,5984623
2010-03-16,22.512283325195312,22.651279972160644,22.40803726021743,22.527176972807503,6788477
2010-03-17,22.48249626159668,22.695953538217875,22.412998895936045,22.64631121013086,7991778
2010-03-18,22.05061912536621,22.467605262094924,22.03076408545449,22.353430734541533,7106900
2010-03-19,22.288894653320312,22.532135419350492,22.288894653320312,22.30874968976894,10932340
2010-03-22,22.02579689025879,22.308751539975624,21.861981937420158,22.149899873245516,6782014
2010-03-23,22.288894653320312,22.373283765794962,21.996011562015852,22.075437388793617,7896405
2010-03-24,22.254146575927734,22.43285327077791,21.991046978992248,22.353427441846343,5736428
2010-03-25,22.393142700195312,22.49242546596906,22.139971552789195,22.139971552789195,7542013
2010-03-26,22.288894653320312,22.42292419740816,22.23925232804603,22.333571799236623,6003743
2010-03-29,22.308752059936523,22.547029565585333,22.288897021378418,22.338537458265606,7500245
2010-03-30,22.62645721435547,22.785308884225607,22.417963214112614,22.482497296766507,8599661
2010-03-31,22.899477005004883,23.033508419068163,22.57680857555691,22.60162878697735,12569220
2010-04-01,23.132793426513672,23.29661025994981,22.8399103342748,22.8399103342748,8624885
2010-04-06,23.57956314086914,23.57956314086914,23.207254249171207,23.24696810657624,8817631
2010-04-07,23.713600158691406,23.74338555876595,23.460428992211288,23.57956869884806,8324278
2010-04-08,23.32639503479004,23.64409833446464,22.998763270292976,23.64409833446464,9123130
2010-04-09,23.678850173950195,23.71359885863476,23.495178284380163,23.579567406139454,6809450
2010-04-12,24.12561798095703,24.145474911763625,23.802951376825035,23.827771593502707,9948521
2010-04-13,23.927059173583984,24.11569626692215,23.624247545601055,24.11569626692215,9599522
2010-04-14,24.12561798095703,24.185188773376815,23.663954754840024,24.075977547601692,9068556
2010-04-15,23.892305374145508,24.234828904816972,23.5944570967406,24.22490043953736,9799696
2010-04-16,23.52992820739746,23.932020692383404,23.38596828117863,23.80791769950401,12049640
2010-04-19,23.361146926879883,23.52496188482164,22.998766432509207,23.311504595942004,8919714
2010-04-20,23.485248565673828,23.708632414257455,23.390929089136467,23.495177031291508,8003777
2010-04-21,23.167543411254883,23.554745996775342,23.063297362471417,23.529925779492782,8088738
2010-04-22,23.232078552246094,23.708633563018225,22.983872580761282,23.232078552246094,14471855
2010-04-23,23.440574645996094,23.57956939646676,23.043443541231703,23.341291869804998,12121168
2010-04-26,23.55970573425293,23.793019907622313,23.40581927408241,23.5448139848586,9990956
2010-04-27,23.589494705200195,24.19511785458744,23.579566239544203,23.80295198265107,14417544
