Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-01-04 00:00:00-05:00,68.46986703431496,68.51934342742219,68.44512883776135,68.50285339355469,1220600,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,68.56882185680426,68.6182982468411,68.56882185680426,68.58531188964844,598200,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,68.60181505752831,68.6348014180116,68.54409049955878,68.59356689453125,1534900,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,68.59355454568063,68.61004457720112,68.568816352648,68.57706451416016,772000,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,68.65951695043137,68.67600697947705,68.61003428028857,68.64302062988281,713200,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,68.66770857183549,68.7006948972921,68.66770857183549,68.67595672607422,756600,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,68.7254859702716,68.75023045203494,68.71724410118694,68.73373413085938,582900,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,68.7006948972921,68.74192937698741,68.67595672607422,68.67595672607422,590500,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,68.71725094301891,68.77497548987446,68.71725094301891,68.74198913574219,549900,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,68.78321547601675,68.8244436951541,68.78321547601675,68.7997055053711,648300,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,68.7832278211143,68.81620788574219,68.76673149729623,68.81620788574219,1154000,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,68.82445604765121,68.85744240378322,68.80796601533727,68.81620788574219,1085600,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,68.79147676110763,68.88218767691684,68.77498672709903,68.87393951416016,1281000,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,68.87393133435747,68.93165588378906,68.85744130230731,68.93165588378906,725600,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,68.8986840024302,68.90692587368211,68.86569764290824,68.87393951416016,624600,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,68.9151732487934,68.93166328261351,68.8656968558283,68.88218688964844,758500,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,68.93992278764992,68.9564191156888,68.8244736574006,68.85746002197266,875700,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,68.849138745177,68.89037322998047,68.82440057089453,68.89037322998047,982100,0.0,0.0,0.0
2010-01-29 00:00:00-05:00,68.84917555026507,68.95638275146484,68.82443736275818,68.95638275146484,900600,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,68.94320339474739,68.94320339474739,68.86891416968321,68.92669677734375,1001000,0.084,0.0,0.0
2010-02-02 00:00:00-05:00,68.91015057445767,68.94316379030047,68.91015057445767,68.9349136352539,724800,0.0,0.0,0.0
2010-02-03 00:00:00-05:00,68.89366295004527,68.91017586185455,68.86889988016193,68.88540649414062,1283800,0.0,0.0,0.0
2010-02-04 00:00:00-05:00,68.9596958556635,69.0009655358474,68.9431829453259,68.98445892333984,624300,0.0,0.0,0.0
2010-02-05 00:00:00-05:00,69.03399139099467,69.11654335459481,69.017484776973,69.0917739868164,1362400,0.0,0.0,0.0
2010-02-08 00:00:00-05:00,69.02575259956873,69.05877213088009,69.00923968499723,69.0422592163086,857100,0.0,0.0,0.0
2010-02-09 00:00:00-05:00,69.01751806713898,69.03402468912252,68.94322252362899,68.97624206542969,1415000,0.0,0.0,0.0
2010-02-10 00:00:00-05:00,68.99274917933668,68.99274917933668,68.88543410305681,68.90194702148438,670100,0.0,0.0,0.0
2010-02-11 00:00:00-05:00,68.89367724470459,68.92669677734375,68.86891416968321,68.92669677734375,1266000,0.0,0.0,0.0
2010-02-12 00:00:00-05:00,68.96795231083229,68.99271537850863,68.9596958556635,68.98445892333984,505700,0.0,0.0,0.0
2010-02-16 00:00:00-05:00,68.97623152850615,69.02576398255738,68.95146845039689,68.99274444580078,733000,0.0,0.0,0.0
2010-02-17 00:00:00-05:00,68.9514202431753,68.98443975684638,68.91015057445767,68.9349136352539,672300,0.0,0.0,0.0
2010-02-18 00:00:00-05:00,68.95142118609733,68.95142118609733,68.88538215785209,68.89363861083984,888900,0.0,0.0,0.0
2010-02-19 00:00:00-05:00,68.8606324003976,68.87714530956335,68.80284981397668,68.86888885498047,1352700,0.0,0.0,0.0
2010-02-22 00:00:00-05:00,68.89363861083984,68.9018950638276,68.86061909671723,68.89363861083984,681700,0.0,0.0,0.0
2010-02-23 00:00:00-05:00,68.94319007718023,68.9762096034411,68.91842700694227,68.95144653320312,832000,0.0,0.0,0.0
2010-02-24 00:00:00-05:00,68.9431829453259,69.0009655358474,68.93493278798714,68.98445892333984,1194200,0.0,0.0,0.0
2010-02-25 00:00:00-05:00,69.0422592163086,69.05877213088009,69.01749614228298,69.0422592163086,733600,0.0,0.0,0.0
2010-02-26 00:00:00-05:00,69.04223064959919,69.08350662111808,69.02572403968907,69.0669937133789,936700,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,69.02984880251495,69.07941938596161,69.02984880251495,69.05463409423828,863200,0.075,0.0,0.0
2010-03-02 00:00:00-05:00,69.0463702291698,69.07941938596161,69.03810636410131,69.05463409423828,1148800,0.0,0.0,0.0
2010-03-03 00:00:00-05:00,69.03810759474514,69.07942061734188,69.01332230258,69.04637145996094,1204600,0.0,0.0,0.0
2010-03-04 00:00:00-05:00,69.01329680678246,69.0546098141168,68.98851152377382,69.02156066894531,820800,0.0,0.0,0.0
2010-03-05 00:00:00-05:00,68.9554736242824,68.97200135130355,68.90590305018084,68.96373748779297,1145300,0.0,0.0,0.0
2010-03-08 00:00:00-05:00,68.93892029279117,68.94717784899883,68.92239257341977,68.93065643310547,943100,0.0,0.0,0.0
2010-03-09 00:00:00-05:00,68.97202045282019,68.98854188093593,68.94722885542254,68.98027801513672,641400,0.0,0.0,0.0
2010-03-10 00:00:00-05:00,68.9389522007422,68.98025891133318,68.9389522007422,68.96373748779297,1220100,0.0,0.0,0.0
2010-03-11 00:00:00-05:00,68.8976478294213,68.93069698412845,68.8811264038086,68.8811264038086,1763300,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,68.87282184586769,68.91413484071234,68.85629412653863,68.88934326171875,1100500,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,68.89760344610337,68.91413116455078,68.88108203113363,68.91413116455078,423400,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,68.92239257341977,68.97196942805593,68.88108588194733,68.93065643310547,773100,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,68.94719696044922,68.95546082242556,68.92241167799992,68.94719696044922,961200,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,68.93071486201794,68.93071486201794,68.88114426884144,68.90592956542969,605400,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,68.8563232421875,68.90590011766008,68.8480656825093,68.8563232421875,597100,0.0,0.0,0.0
2010-03-22 00:00:00-04:00,68.8811264038086,68.90591169396852,68.86459867471416,68.8811264038086,461900,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,68.88937239134233,68.90590011766008,68.8480656825093,68.8563232421875,465300,0.0,0.0,0.0
2010-03-24 00:00:00-04:00,68.80678923883721,68.83983840555663,68.74069090539835,68.74895477294922,651700,0.0,0.0,0.0
2010-03-25 00:00:00-04:00,68.77366638183594,68.78193024053216,68.70757442269797,68.77366638183594,759700,0.0,0.0,0.0
2010-03-26 00:00:00-04:00,68.77368181273839,68.82325867256212,68.75716039511626,68.81499481201172,595000,0.0,0.0,0.0
2010-03-29 00:00:00-04:00,68.8232524437972,68.84803771972656,68.79846086438972,68.84803771972656,1219600,0.0,0.0,0.0
2010-03-30 00:00:00-04:00,68.83978394157916,68.84804780259189,68.81499866201996,68.8315200805664,703300,0.0,0.0,0.0
2010-03-31 00:00:00-04:00,68.85633481016694,68.92243311958123,68.83981338455423,68.8811264038086,2179100,0.0,0.0,0.0
2010-04-01 00:00:00-04:00,68.88936597886787,68.89763146763109,68.84801329691823,68.85628509521484,609000,0.08,0.0,0.0
2010-04-05 00:00:00-04:00,68.7405407819122,68.75707807754246,68.65783537515091,68.66610717773438,3762900,0.0,0.0,0.0
2010-04-06 00:00:00-04:00,68.71575164794922,68.72402345369544,68.68267704404248,68.71575164794922,1014200,0.0,0.0,0.0
2010-04-07 00:00:00-04:00,68.75707276162638,68.82323455810547,68.75707276162638,68.82323455810547,1811100,0.0,0.0,0.0
2010-04-08 00:00:00-04:00,68.86458402788531,68.8728558301991,68.80669403076172,68.80669403076172,709900,0.0,0.0,0.0
