Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-01-04 00:00:00-05:00,36.44061619792958,36.66008758544922,36.44061619792958,36.66008758544922,1316800,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,36.75117752782563,36.88783055179857,36.61452450385269,36.8339958190918,733000,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,36.871267742342475,36.96236976198287,36.854703451561,36.92924118041992,715700,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,37.01205476547091,37.11557920019575,36.90024976606669,37.078311920166016,956000,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,37.08657958168772,37.19010398039436,37.065876597534746,37.13627243041992,711400,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,37.061755522008546,37.14871568657359,37.05347495556622,37.10316467285156,895800,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,37.06174556593863,37.38888314055464,36.875402857545325,36.91267013549805,1133900,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,36.89609704027508,37.028608151333316,36.89609704027508,36.995479583740234,868900,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,37.036895751953125,37.05346003748453,36.94165189997616,37.036895751953125,394600,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,37.070022023954536,37.070022023954536,36.850550764370595,36.887821197509766,835300,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,36.854695566022386,36.93751384289428,36.842273140423075,36.904388427734375,796900,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,36.91680875039965,36.941653600183,36.796720044255814,36.85055160522461,588500,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,36.920958037021414,36.920958037021414,36.27496337890625,36.27496337890625,1416800,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,36.43648597690853,36.45719214281839,35.865031814013946,35.9312858581543,1394400,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,36.12587238123034,36.208693793705024,35.92296544946659,35.98508071899414,711300,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,36.10932370454323,36.20456758022337,35.98509627111308,36.03064727783203,576000,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,36.00993173206913,36.20041627442272,35.99336744673651,36.043060302734375,876500,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,36.07204313210879,36.12587468416357,35.840149481024724,35.88983917236328,833700,0.0,0.0,0.0
2010-01-29 00:00:00-05:00,36.13830809699075,36.13830809699075,35.70350736898122,35.70764923095703,1357000,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,35.8674715766024,36.005183405757066,35.742281609566035,35.8799934387207,924700,0.663,0.0,0.0
2010-02-02 00:00:00-05:00,36.00099447267609,36.14288019683538,35.88832323084342,35.98847579956055,1238500,0.0,0.0,0.0
2010-02-03 00:00:00-05:00,36.05526625243863,36.184630191273236,35.980150988387514,36.17211151123047,641200,0.0,0.0,0.0
2010-02-04 00:00:00-05:00,36.013537851131176,36.03440125752739,35.629613604663874,35.6588249206543,1762600,0.0,0.0,0.0
2010-02-05 00:00:00-05:00,35.60871638580553,35.60871638580553,34.82417918623364,35.450138092041016,3261500,0.0,0.0,0.0
2010-02-08 00:00:00-05:00,35.387576636112485,35.52528529979725,35.21647951946348,35.29576873779297,1202400,0.0,0.0,0.0
2010-02-09 00:00:00-05:00,35.41258787526131,35.49187703510598,35.24566483633197,35.36668395996094,853800,0.0,0.0,0.0
2010-02-10 00:00:00-05:00,35.345857560327694,35.43766549527747,34.88682106937456,34.890995025634766,1463200,0.0,0.0,0.0
2010-02-11 00:00:00-05:00,35.016174166203434,35.22899809297962,34.79917310105053,35.03286361694336,1157700,0.0,0.0,0.0
2010-02-12 00:00:00-05:00,35.037015493541574,35.12464938178037,34.79497722100063,35.01197814941406,743100,0.0,0.0,0.0
2010-02-16 00:00:00-05:00,34.91600972948061,35.47937247465504,34.91600972948061,35.35835647583008,1061300,0.0,0.0,0.0
2010-02-17 00:00:00-05:00,35.54197802504593,35.667171192854525,35.525285390418475,35.62961196899414,1400200,0.0,0.0,0.0
2010-02-18 00:00:00-05:00,35.675504611899036,36.05108081250175,35.675504611899036,35.967620849609375,1153400,0.0,0.0,0.0
2010-02-19 00:00:00-05:00,36.04274722844056,36.21384116038315,36.01353591402136,36.20966720581055,1485600,0.0,0.0,0.0
2010-02-22 00:00:00-05:00,36.25974341238507,36.3306847178268,36.184628152566084,36.25556945800781,1596200,0.0,0.0,0.0
2010-02-23 00:00:00-05:00,36.31398105373491,36.34736631102354,35.867463584828016,35.99265670776367,1014900,0.0,0.0,0.0
2010-02-24 00:00:00-05:00,36.1262200258811,36.29731720228164,36.034412095499896,36.130393981933594,1047000,0.0,0.0,0.0
2010-02-25 00:00:00-05:00,36.00515385477639,36.159558189568436,35.888308707924665,36.134517669677734,503400,0.0,0.0,0.0
2010-02-26 00:00:00-05:00,36.20132663681893,36.397461134921265,36.16377059273713,36.37659454345703,697900,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,36.44637978292193,36.48421621869837,36.366498586196215,36.404335021972656,1468800,0.646,0.0,0.0
2010-03-02 00:00:00-05:00,36.52625099172795,36.66078586212317,36.446373017394876,36.639766693115234,1291800,0.0,0.0,0.0
2010-03-03 00:00:00-05:00,36.6944524673211,36.73649404966254,36.61457121557536,36.677635192871094,986800,0.0,0.0,0.0
2010-03-04 00:00:00-05:00,36.75746392778128,36.75746392778128,36.61031699603727,36.70701217651367,641100,0.0,0.0,0.0
2010-03-05 00:00:00-05:00,36.82475941049979,36.92986490470612,36.69863474199127,36.925662994384766,975800,0.0,0.0,0.0
2010-03-08 00:00:00-05:00,36.98453001968814,37.039183734077106,36.90885391876795,36.934078216552734,937900,0.0,0.0,0.0
2010-03-09 00:00:00-05:00,36.921455569284575,37.09383010864258,36.91304854160208,37.09383010864258,630800,0.0,0.0,0.0
2010-03-10 00:00:00-05:00,37.00554933525126,37.12327020966841,36.99714230514725,37.10645294189453,640200,0.0,0.0,0.0
2010-03-11 00:00:00-05:00,37.06859838017063,37.10223290219208,37.00553445327155,37.07280349731445,488500,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,37.07700536617949,37.15268143031557,37.06018810664211,37.081207275390625,636700,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,37.08540451945085,37.10222177541816,36.967686935243265,37.03915786743164,471400,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,37.08961477396379,37.19892534911409,36.99291634064543,37.16529083251953,923300,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,37.19472023264876,37.26619117473917,37.14006334129159,37.16529083251953,918300,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,37.19895152113799,37.266217394089246,37.16952210030314,37.219970703125,637200,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,37.034969329833984,37.24938542994365,36.984520746912914,37.034969329833984,674600,0.0,0.0,0.0
2010-03-22 00:00:00-04:00,36.97613591134371,37.215776467529835,36.91727705246061,37.21157455444336,759000,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,37.215751083181665,37.24938561033529,37.13587309064812,37.20734405517578,699200,0.0,0.0,0.0
2010-03-24 00:00:00-04:00,37.198936611760445,37.245180076623946,37.144279703854906,37.18632125854492,430800,0.0,0.0,0.0
2010-03-25 00:00:00-04:00,37.2661945636678,37.33766551225767,37.21154087490456,37.27460479736328,1005200,0.0,0.0,0.0
2010-03-26 00:00:00-04:00,37.25779531274011,37.29142663184741,37.20734352273165,37.26199722290039,1312500,0.0,0.0,0.0
2010-03-29 00:00:00-04:00,37.30825424194336,37.31666447972636,37.29143697394324,37.30825424194336,546200,0.0,0.0,0.0
2010-03-30 00:00:00-04:00,37.312431091249536,37.36288285702534,37.232549930662046,37.270389556884766,605600,0.0,0.0,0.0
2010-03-31 00:00:00-04:00,37.236758705654566,37.24937084644706,36.91723723946843,37.15267562866211,1255400,0.0,0.0,0.0
