Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-01-04 00:00:00-05:00,60.58544644202878,60.58544644202878,60.33678975314831,60.54496765136719,2017600,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,60.70692098710301,60.97870478306086,60.63752684515179,60.834136962890625,1143800,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,60.9439893636254,60.97868421696971,60.614375021279656,60.65485382080078,1005500,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,60.70113821582207,60.84570603879512,60.64331196900481,60.73004913330078,1264100,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,60.799453606391594,60.86306381225587,60.7011485289143,60.86306381225586,704600,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,60.718431207930976,60.93817251355823,60.718431207930976,60.92660903930664,817500,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,60.96132833138079,61.09433260384225,60.90350211321141,61.04228591918945,1343100,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,61.030768147957076,61.048115585214106,60.71850104174763,60.78789520263672,1090700,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,60.98451707661577,61.00764846801758,60.735860133873544,61.00764846801758,873200,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,61.13477620123052,61.181038913874715,60.96707717678666,60.98442459106445,834300,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,60.87460228295839,61.04808539345333,60.7300344948322,61.036521911621094,822100,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,61.123244818104865,61.20420240765009,60.96711358451273,60.996028900146484,1112000,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,61.152133079765626,61.45283193478055,61.12321777692413,61.15791702270508,1333400,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,61.16949956008406,61.18106744956809,61.00758440216504,61.06541061401367,1003800,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,61.03651583038777,61.082774164966644,60.967121710731966,61.05964279174805,765100,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,61.11747380731015,61.12325334175666,60.857249165891204,60.897727966308594,887200,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,60.97290180540677,60.97290180540677,60.53341456573195,60.677982330322266,1496100,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,60.70109373244979,60.86300886962633,60.579657379567394,60.59122085571289,1158800,0.0,0.0,0.0
2010-01-29 00:00:00-05:00,60.71267170884195,60.98445978766761,60.660629435972865,60.978675842285156,1218600,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,61.00890336103277,61.02632547025603,60.64302134393707,60.706905364990234,1202800,0.452,0.0,0.0
2010-02-02 00:00:00-05:00,60.77660798472327,61.020526414690785,60.77660798472327,60.89856719970703,1950500,0.0,0.0,0.0
