Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-01-04 00:00:00-05:00,64.09332568827882,64.24499956746924,64.01387667864513,64.15110778808594,619100,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,64.32442213100136,64.53387802388396,64.32442213100136,64.4327621459961,1547500,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,64.3894171137796,64.4255267722118,64.12217919145608,64.17273712158203,365500,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,64.1871853932758,64.31719228651411,64.14384608859562,64.17273712158203,390900,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,64.37498004438265,64.38220418148664,64.15108138777728,64.252197265625,382500,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,64.28829071411656,64.38940655779155,64.2305086576165,64.2955093383789,653600,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,64.71441979745671,64.80109288061976,64.62775222469375,64.75775909423828,403000,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,64.62773117451486,64.76495662349329,64.42549404633927,64.4471664428711,281900,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,64.63494710100943,64.83717871035364,64.56272231344336,64.7505111694336,511700,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,64.9888784220525,65.11166115067425,64.97443015374417,65.03943634033203,429200,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,64.90221463559693,64.97443945627974,64.79387464937243,64.92388153076172,411900,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,65.104455205233,65.2344621043299,65.09723106906057,65.14778900146484,228800,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,65.06109404260545,65.4366663095758,65.04664577633791,65.3861083984375,349200,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,65.33560678960758,65.49450479308501,65.31393988193408,65.4439468383789,272900,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,65.2994613647461,65.38612894799304,65.29223722934192,65.2994613647461,1699000,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,65.50168130903742,65.51612406685113,65.30666826095374,65.42945098876953,490600,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,65.4655522407805,65.58833494251115,65.21998683731918,65.27776336669922,342100,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,65.06835265849166,65.32836650712999,65.06835265849166,65.25614166259766,318100,0.0,0.0,0.0
2010-01-29 00:00:00-05:00,65.19107525867874,65.50886535644531,65.11162635663787,65.50886535644531,396700,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,65.40745934627492,65.40745934627492,65.21179910855795,65.28426361083984,634300,0.3,0.0,0.0
2010-02-02 00:00:00-05:00,65.31325460801251,65.40021533340936,65.29151580883519,65.3929672241211,426000,0.0,0.0,0.0
2010-02-03 00:00:00-05:00,65.20456324079305,65.25528895048097,65.05962869262206,65.08136749267578,435300,0.0,0.0,0.0
2010-02-04 00:00:00-05:00,65.3639578780732,65.64657322773981,65.3639578780732,65.61759185791016,503400,0.0,0.0,0.0
2010-02-05 00:00:00-05:00,65.57411505472031,65.94369113548979,65.53063746710724,65.82774353027344,694700,0.0,0.0,0.0
2010-02-08 00:00:00-05:00,65.71184732391535,65.7843118634164,65.62488655930011,65.76982116699219,257600,0.0,0.0,0.0
2010-02-09 00:00:00-05:00,65.5958597426606,65.74804237035299,65.40020505213504,65.4146957397461,481200,0.0,0.0,0.0
2010-02-10 00:00:00-05:00,65.51617203989562,65.55240153397905,65.13934770634779,65.23355102539062,496200,0.0,0.0,0.0
2010-02-11 00:00:00-05:00,65.2407637553447,65.2407637553447,64.9798872131901,65.15380859375,496900,0.0,0.0,0.0
2010-02-12 00:00:00-05:00,65.3639680332104,65.41469373132156,65.29150354000679,65.30599975585938,219800,0.0,0.0,0.0
2010-02-16 00:00:00-05:00,65.17558324485483,65.47268942491833,65.15384444249511,65.4509506225586,175400,0.0,0.0,0.0
2010-02-17 00:00:00-05:00,65.28430592213023,65.37851481197266,64.98719961161129,65.10314178466797,358000,0.0,0.0,0.0
2010-02-18 00:00:00-05:00,65.14653506195538,65.14653506195538,64.71898541246654,64.87116241455078,474300,0.0,0.0,0.0
2010-02-19 00:00:00-05:00,64.82774282024785,64.90745544433594,64.68281379209935,64.90745544433594,527900,0.0,0.0,0.0
2010-02-22 00:00:00-05:00,64.81323475025948,64.91468614849845,64.79873853411874,64.8567123413086,349700,0.0,0.0,0.0
2010-02-23 00:00:00-05:00,64.93646387361241,65.38575285565393,64.91472506505538,65.34951782226562,557200,0.0,0.0,0.0
2010-02-24 00:00:00-05:00,65.37124596503389,65.49443621255095,65.2553038287499,65.3857421875,394300,0.0,0.0,0.0
2010-02-25 00:00:00-05:00,65.63208789010558,65.66832289837322,65.52338839398868,65.62483978271484,256600,0.0,0.0,0.0
2010-02-26 00:00:00-05:00,65.66831957166573,65.87847044586269,65.66107146464218,65.72628784179688,609900,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,65.80185592583858,65.84545633265455,65.68560110939387,65.79459381103516,468600,0.244,0.0,0.0
2010-03-02 00:00:00-05:00,65.65650193488277,65.84542215007956,65.62743685996048,65.83088684082031,417900,0.0,0.0,0.0
2010-03-03 00:00:00-05:00,65.69285824688544,65.80184538747302,65.61293064805575,65.76551818847656,476700,0.0,0.0,0.0
2010-03-04 00:00:00-05:00,65.73650830289618,65.96175597405143,65.66384830029155,65.88182830810547,431100,0.0,0.0,0.0
2010-03-05 00:00:00-05:00,65.62022136132491,65.63475668213705,65.43130653957182,65.5693588256836,549900,0.0,0.0,0.0
2010-03-08 00:00:00-05:00,65.40223378504355,65.45309631473049,65.37316869042245,65.39496612548828,399800,0.0,0.0,0.0
2010-03-09 00:00:00-05:00,65.52578575975083,65.56211853027344,65.39499554691291,65.56211853027344,350500,0.0,0.0,0.0
2010-03-10 00:00:00-05:00,65.34411699992397,65.46763951970202,65.30778423829462,65.45310974121094,329800,0.0,0.0,0.0
2010-03-11 00:00:00-05:00,65.32957382029078,65.49669118486216,65.28597340655914,65.39496612548828,283100,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,65.24963626211063,65.57660882551843,65.24236860366182,65.4966812133789,276400,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,65.4894135549301,65.54027607687351,65.37315873774476,65.4966812133789,190100,0.0,0.0,0.0
