Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-01-04 00:00:00-05:00,58.70202021483266,58.87190725044091,58.53213816431891,58.68241882324219,2829100,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,58.83915058558894,59.21812187946703,58.8064783258176,59.06130599975586,2841600,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,58.9176109780487,58.9764201034637,58.23153774881759,58.2707405090332,4099600,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,58.296899336491556,58.57132873171145,58.23155971645255,58.3687744140625,2793200,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,58.486378611748925,58.519045924131994,57.996324060168746,58.342628479003906,2910700,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,58.14654735789497,58.388309159705756,58.002797366823025,58.022403717041016,2181300,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,58.91103694533284,59.061317405093035,58.7019424185571,59.01557922363281,4321200,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,58.760805894520026,58.98949701351721,58.29688820024216,58.32955551147461,4755000,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,58.60397436869035,59.14629745483399,58.505962490681824,59.146297454833984,4188800,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,59.47956524497929,59.675589097885016,59.4468979262241,59.512237548828125,4142800,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,59.27701419458657,59.53837768453733,59.080990330850014,59.34235382080078,2496000,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,59.6690596411141,59.96309046495021,59.63638733397936,59.94348907470703,2800500,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,59.819287158870715,60.36814549282698,59.760478060181505,60.217864990234375,4363100,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,60.17215405966652,60.31590417229429,59.96306434632393,60.11334991455078,3666900,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,59.812791382022674,60.06108389040275,59.78011908495754,59.83892822265625,2419500,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,60.12639903259325,60.18520814636115,59.66248151658456,59.85850524902344,3138100,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,59.949965771465465,60.17212128992832,59.701673429932406,59.8258171081543,3325700,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,59.54488871009318,59.91732994147731,59.499150488172056,59.79318618774414,3058200,0.0,0.0,0.0
2010-01-29 00:00:00-05:00,59.72782622267236,60.34855973501767,59.623278902438294,60.315887451171875,4930600,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,60.135566225595525,60.1486833149356,59.70279732874496,59.768367767333984,3598500,0.325,0.0,0.0
2010-02-02 00:00:00-05:00,59.7880529284784,59.965093655964004,59.69625329160364,59.93886947631836,3047500,0.0,0.0,0.0
2010-02-03 00:00:00-05:00,59.54544450803736,59.650361251120295,59.19135800419096,59.24381637573242,5343700,0.0,0.0,0.0
2010-02-04 00:00:00-05:00,59.66347287825715,60.20771722267595,59.60446096276157,60.181488037109375,6095000,0.0,0.0,0.0
