Open,High,Low,Close,Volume,Index
^AORD,^AORD,^AORD,^AORD,^AORD,
4877.7001953125,4901.10009765625,4876.2998046875,4889.7998046875,596439900,^AORD
4899.7998046875,4944.7998046875,4899.7998046875,4939.5,1036772400,^AORD
4943.7001953125,4954.60009765625,4935.60009765625,4946.7998046875,1069955900,^AORD
4948.2001953125,4963.60009765625,4929.7001953125,4930.5,1076603600,^AORD
4931.39990234375,4964.2001953125,4931.2998046875,4942.2001953125,832942400,^AORD
4950.7001953125,4984.0,4950.5,4981.2001953125,893448000,^AORD
4970.7998046875,4972.0,4926.10009765625,4931.60009765625,942061000,^AORD
4919.60009765625,4920.2998046875,4885.10009765625,4900.10009765625,1023661000,^AORD
4906.7001953125,4949.89990234375,4906.0,4929.39990234375,839685600,^AORD
4928.2998046875,4938.7001953125,4893.2001953125,4929.5,974586500,^AORD
4921.2998046875,4941.60009765625,4896.2998046875,4936.10009765625,943892600,^AORD
4939.2998046875,4953.2001953125,4889.60009765625,4889.60009765625,1072837800,^AORD
4901.7998046875,4932.7001953125,4893.39990234375,4895.10009765625,1005330500,^AORD
4882.60009765625,4883.0,4845.10009765625,4849.60009765625,1366036700,^AORD
4819.60009765625,4819.60009765625,4740.7001953125,4771.89990234375,1415849000,^AORD
4749.89990234375,4750.5,4702.60009765625,4743.10009765625,997700500,^AORD
4732.89990234375,4734.2001953125,4655.39990234375,4670.0,1354866800,^AORD
4677.0,4699.2001953125,4667.89990234375,4697.7001953125,1294518600,^AORD
4683.0,4683.2998046875,4592.89990234375,4596.89990234375,1570721100,^AORD
4596.2001953125,4609.10009765625,4544.7001953125,4544.7998046875,1351600000,^AORD
4568.2001953125,4628.7998046875,4566.7001953125,4628.7998046875,1323440500,^AORD
4651.60009765625,4682.60009765625,4646.5,4673.2001953125,1334704700,^AORD
4665.10009765625,4666.39990234375,4623.89990234375,4644.10009765625,1208389500,^AORD
4607.60009765625,4610.5,4508.2998046875,4532.5,1577595100,^AORD
4539.39990234375,4567.5,4534.7001953125,4538.7998046875,932021900,^AORD
4531.5,4531.7001953125,4483.2998046875,4520.7001953125,1083713900,^AORD
4546.39990234375,4587.2998046875,4519.60009765625,4533.0,1160325000,^AORD
4531.7998046875,4584.5,4531.0,4575.7998046875,1018008500,^AORD
4587.0,4616.39990234375,4570.7998046875,4588.7998046875,1358478600,^AORD
4585.7998046875,4593.10009765625,4564.0,4570.39990234375,749265000,^AORD
4575.0,4619.60009765625,4575.0,4590.7998046875,1000438600,^AORD
4607.5,4690.60009765625,4606.89990234375,4686.7998046875,1204838400,^AORD
